price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
225000,3,1.5,1390,12500,1,0,0,4,6,1390,0,1976,0,98014,47.6496,-121.908,1390,9000
972000,4,3.25,4010,13797,2,0,0,3,11,4010,0,2003,0,98059,47.5229,-122.152,3980,12120
500007,2,1.75,1820,6050,1,0,0,3,7,910,910,1950,0,98115,47.6928,-122.323,1730,6050
400000,3,2,1860,12944,1,0,0,3,9,1860,0,2002,0,98058,47.4298,-122.102,2500,29279
1875000,3,2.5,3280,29111,2,1,3,3,11,3280,0,1925,0,98199,47.6699,-122.416,3530,21074
284000,3,1.5,1500,10018,1,0,0,4,7,1500,0,1957,0,98058,47.468,-122.163,1500,10937
860000,3,3.25,4720,32467,2,0,2,3,10,3190,1530,1998,0,98059,47.508,-122.113,3260,26386
278000,3,2.25,2120,9804,2,0,0,3,7,2120,0,1994,0,98042,47.3596,-122.16,2120,7200
424950,4,2.5,2760,5564,2,0,0,3,7,2760,0,2001,0,98056,47.4814,-122.189,2670,5626
249000,3,1.5,1580,7200,1,0,0,4,7,1080,500,1976,0,98092,47.2761,-122.152,1580,7470
539000,3,1.5,1740,12000,2,0,0,3,9,1740,0,1974,0,98074,47.6276,-122.053,2580,12224
580000,3,2.5,1620,1173,3,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505
750000,5,3.5,2980,5809,2,0,2,3,8,2980,0,2005,0,98029,47.5537,-121.996,2120,3416
300000,3,2.5,1700,3575,2,0,0,3,7,1700,0,2000,0,98108,47.5418,-122.295,1590,3380
820000,3,2.5,3030,46538,2,0,0,3,10,3030,0,1997,0,98053,47.664,-122.041,3370,51450
381000,3,2.5,1470,3999,2,0,0,3,7,1470,0,2003,0,98065,47.5328,-121.871,1960,4444
390000,3,2.5,1610,10292,1,0,0,4,7,1190,420,1969,0,98056,47.5349,-122.174,1940,8700
534950,5,2.5,3220,10572,2,0,0,3,8,3220,0,2006,0,98019,47.7268,-121.957,2890,9090
150000,3,1.5,1230,8056,1,0,0,4,6,1230,0,1949,0,98168,47.4878,-122.314,850,6714
938000,4,2.5,2410,9886,1,0,0,5,8,1990,420,1975,0,98040,47.5351,-122.223,2530,10658
1500000,4,4.25,5020,26319,2,0,0,3,12,5020,0,1998,0,98074,47.6008,-122.01,4930,26319
335000,3,1,950,8000,1,0,0,3,7,950,0,1968,0,98034,47.7193,-122.184,2270,8540
506000,2,1,1570,8210,1,0,0,4,8,1150,420,1952,0,98177,47.7221,-122.371,1680,8196
728000,4,3.5,3490,87497,2,0,0,3,9,3490,0,2001,0,98038,47.4028,-122.002,2400,55657
206600,3,2,1390,13464,1,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080
258305,2,1.5,750,2964,1,0,0,5,5,750,0,1919,0,98118,47.5518,-122.277,1350,3090
185000,3,1.75,1500,7800,1,0,0,3,7,1500,0,1968,0,98092,47.3141,-122.192,1490,7800
925000,5,3,3850,9457,2,0,0,4,9,2910,940,1963,0,98177,47.727,-122.362,2830,9608
299950,3,2.25,1370,5000,2,0,0,3,7,1370,0,1990,0,98019,47.7372,-121.981,1600,7724
834995,5,1.5,3360,5225,2,0,0,3,9,3360,0,2014,0,98074,47.6072,-122.053,3230,5368
598500,3,2.25,2520,12000,1,0,0,3,10,2520,0,1978,0,98074,47.6381,-122.062,2510,12000
345000,3,1.75,1240,38095,1,0,0,3,7,1240,0,1978,0,98053,47.6522,-121.97,2060,38552
928990,4,2.5,3570,6054,2,0,0,3,9,3570,0,2014,0,98052,47.7053,-122.126,3600,6050
399000,2,1,940,4800,1,0,0,4,6,940,0,1911,1955,98116,47.5756,-122.414,980,5900
241000,3,2,1770,7000,1,0,0,3,7,1770,0,1986,0,98001,47.3321,-122.261,1510,10462
280000,3,1.75,1770,8240,1,0,0,4,7,1240,530,1978,0,98023,47.3066,-122.378,2060,8250
810000,4,1.75,2000,3988,1,0,4,4,7,1000,1000,1958,0,98116,47.5925,-122.391,1690,4144
500000,3,2,1720,5525,1,0,2,5,7,960,760,1941,0,98108,47.559,-122.298,1760,5525
358000,3,1.5,1150,27319,1,0,0,4,6,1150,0,1976,0,98070,47.3933,-122.454,1700,30691
465000,2,1,730,2600,1,0,0,4,6,730,0,1918,0,98107,47.6751,-122.379,1480,3900
372000,4,2.5,2520,9604,2,0,0,3,9,2520,0,1990,0,98031,47.3893,-122.216,2540,9793
615000,3,1.75,1920,4000,1,0,0,3,7,1070,850,1950,0,98102,47.6392,-122.318,2280,4000
330000,3,1,960,7218,1,0,0,4,7,960,0,1969,0,98034,47.7278,-122.226,1580,9104
460000,3,2.25,1530,1840,2,0,0,3,8,1240,290,2008,0,98144,47.587,-122.301,1800,3431
649000,4,2.75,3130,9711,2,0,0,3,9,3130,0,2014,0,98059,47.4823,-122.124,1570,10500
1250000,4,2.25,1830,7200,2,0,2,3,8,1750,80,1923,0,98112,47.6315,-122.282,3100,7200
390000,3,1.75,1180,16552,1,0,0,4,7,1180,0,1967,0,98072,47.7426,-122.116,2780,45302
272000,3,2.5,1528,7616,2,0,0,3,7,1528,0,2011,0,98030,47.3774,-122.186,1850,7340
695000,3,2,2500,4080,1.5,0,0,5,7,1680,820,1922,0,98103,47.6813,-122.346,1550,3060
518000,4,2.5,2320,4000,1.5,0,0,5,8,1510,810,1905,0,98122,47.6048,-122.298,1490,4500
425000,2,1,540,2500,1,0,0,3,5,540,0,1905,0,98107,47.6729,-122.383,1290,5000
462550,2,1.75,1070,1276,3,0,0,3,8,1070,0,2006,0,98107,47.6719,-122.39,1290,2057
315000,4,2.5,1950,3225,2,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225
340000,3,1,1580,8308,1.5,0,0,3,7,1580,0,1948,0,98146,47.5075,-122.379,1200,8308
280000,3,2.25,1220,5739,1,0,0,3,7,790,430,1984,0,98115,47.6952,-122.326,1870,5739
253000,3,2,1290,7372,1,0,0,5,7,1290,0,1990,0,98042,47.3658,-122.085,1290,7366
616500,4,2.25,1880,3000,2,0,0,3,8,1760,120,1909,1977,98103,47.6864,-122.349,1880,3000
240000,2,1,1320,24319,1,0,0,3,7,1320,0,1966,0,98027,47.4741,-122.015,1430,98445
280000,3,2.5,1600,6700,2,0,0,3,8,1600,0,1991,0,98042,47.3618,-122.074,1790,7577
1185000,7,3.5,3890,8342,2,0,4,3,9,2840,1050,1968,0,98117,47.7011,-122.392,2870,8342
205000,3,2,1800,11419,1,0,0,3,8,1800,0,1989,0,98092,47.2623,-122.217,2220,11406
332100,5,3.5,2660,6978,2,0,0,3,8,1980,680,1996,0,98092,47.2631,-122.212,2220,7294
360000,4,2.25,2470,8686,1,0,0,4,7,1270,1200,1974,0,98058,47.4371,-122.166,1900,7350
791500,4,2.5,3250,8970,2,0,0,3,10,3250,0,1994,0,98075,47.5862,-122.037,3240,8449
232500,3,1,1320,8450,1,0,0,3,6,880,440,1961,0,98023,47.3278,-122.337,1320,8450
515000,3,2.5,2000,3837,2,0,0,3,8,2000,0,2011,0,98072,47.7713,-122.167,2210,4075
345000,5,2.5,2450,6994,2,0,0,3,8,2450,0,2002,0,98030,47.3572,-122.192,1940,6035
461100,2,2.25,1210,1267,2,0,0,3,8,1120,90,2010,0,98117,47.6783,-122.376,1360,1349
206000,2,2.5,1280,1566,2,0,0,3,7,1280,0,2005,0,98055,47.4336,-122.195,1460,1845
1050000,4,3.25,4400,16625,2,0,0,3,11,4400,0,2003,0,98075,47.5868,-121.968,4440,15523
705000,4,2,2040,5050,1,0,0,5,7,1160,880,1937,0,98115,47.6885,-122.324,2040,5050
589900,4,4.5,3870,35889,2,0,0,3,10,2530,1340,2001,0,98027,47.4677,-122.01,3020,35366
320000,2,1,950,4000,1,0,0,3,6,950,0,1910,0,98144,47.5728,-122.312,1480,4000
385000,3,2.5,1520,1488,3,0,0,3,8,1520,0,2006,0,98125,47.7337,-122.309,1520,1497
225000,2,1,1170,7142,1,0,0,3,7,1170,0,1951,0,98155,47.7497,-122.313,1170,7615
300000,3,2,1550,8300,1,0,0,4,8,1550,0,1965,0,98055,47.4654,-122.195,1860,8000
195000,3,1,1310,9554,1,0,0,3,7,960,350,1962,0,98001,47.2949,-122.285,1310,9845
250000,2,1,1400,19570,1.5,0,0,3,6,1100,300,1929,0,98168,47.4724,-122.271,2250,6500
390000,3,2,1010,14183,1,0,0,3,8,1010,0,1982,0,98074,47.6232,-122.043,1750,11700
360000,4,3,2483,6870,2,0,0,3,8,2483,0,2005,0,98030,47.3627,-122.199,1943,6434
208000,3,1,1050,6240,1,0,0,5,5,1050,0,1948,0,98146,47.4933,-122.338,1410,6240
312500,2,1,880,6345,1,0,0,3,7,880,0,1919,0,98106,47.5341,-122.358,1440,6345
185000,3,1.5,1010,7755,1,0,0,3,6,1010,0,1953,0,98148,47.4238,-122.332,1270,8350
245500,2,1.5,1430,9782,1,0,0,3,7,1430,0,1955,0,98188,47.441,-122.282,1430,9828
1881580,5,3.5,4410,13000,2,0,3,3,10,2920,1490,2014,0,98006,47.5382,-122.111,5790,12969
880000,6,2.5,2640,3680,2,0,0,5,8,1760,880,1922,0,98126,47.5771,-122.38,1960,3680
360000,4,2.5,2390,7056,2,0,0,3,9,2390,0,1990,0,98001,47.3385,-122.264,2590,7801
1598890,4,4.5,3780,6000,2,0,4,4,11,2770,1010,1910,1977,98116,47.5922,-122.388,2660,6000
590000,4,2.5,2940,29013,2,0,0,3,10,2940,0,1992,0,98077,47.7635,-122.044,3010,34071
591975,3,2.75,3230,5250,2,0,0,3,9,2680,550,2014,0,98065,47.5196,-121.878,2710,5250
605000,4,1.75,2250,10108,1,0,0,4,8,2250,0,1967,0,98008,47.5922,-122.118,2050,9750
345000,3,1,1110,6250,1,0,0,3,7,1110,0,1956,0,98115,47.6977,-122.292,2010,6944
843000,3,2.5,3130,8750,2,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,2860,9003
251000,3,2,1200,10212,1.5,0,0,5,6,1200,0,1949,0,98022,47.206,-121.998,1280,10212
382000,5,2.25,2880,11965,2,0,0,4,8,2880,0,1990,0,98042,47.3734,-122.124,2370,10715
256500,2,1,1120,9912,1,0,0,4,6,1120,0,1980,0,98070,47.3735,-122.43,1540,9750
411000,5,1.75,2860,12293,1,0,0,4,8,1430,1430,1947,0,98133,47.7385,-122.348,1920,18110
502000,4,1.75,1920,3844,1,0,0,3,7,1170,750,1967,0,98133,47.7041,-122.353,1480,3844
560000,4,2,1380,4048,1.5,0,0,4,7,1380,0,1906,0,98103,47.6583,-122.344,1440,3956
1295000,4,2.5,3070,4000,2,0,0,4,8,2070,1000,1940,0,98105,47.659,-122.281,2560,4000
880000,4,2.5,3550,8618,2,0,0,3,10,3550,0,2007,0,98052,47.6776,-122.161,1310,9746
691100,3,2.75,2360,16117,1,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.121,2120,16117
225000,3,1.5,1310,10491,1,0,0,4,7,1310,0,1969,0,98042,47.3682,-122.148,1430,9664
675000,3,2.25,2070,2833,2,0,2,3,8,1490,580,1966,0,98136,47.5543,-122.398,1940,3794
900000,6,3,3020,13783,2,0,0,3,8,3020,0,1952,2002,98040,47.5722,-122.226,1720,13500
245000,3,2,1410,5760,1,0,0,3,7,1410,0,1985,0,98030,47.3702,-122.185,1670,6222
1730000,5,3.5,5000,26540,2,0,3,3,10,3410,1590,2008,0,98040,47.5665,-122.21,3360,17398
239900,3,2,1410,7566,1,0,0,3,7,1410,0,1985,0,98030,47.3674,-122.182,1570,7210
280000,2,1,2280,37500,2,0,0,3,7,2280,0,1932,0,98136,47.525,-122.389,2360,6000
329000,4,2.5,2650,5880,2,0,0,3,9,2650,0,2005,0,98042,47.3509,-122.165,2610,6490
1089000,5,3.25,5600,107157,2,0,0,3,10,3440,2160,1988,0,98072,47.7341,-122.102,3470,75794
356999,3,1.5,1010,1546,2,0,0,3,8,1010,0,1971,2014,98144,47.5998,-122.311,1010,1517
517850,5,2.75,3050,7500,1,0,0,4,8,1800,1250,1966,0,98034,47.7249,-122.187,2060,7848
305000,4,1.75,2251,12731,1,0,1,4,8,1390,861,1957,0,98003,47.3369,-122.32,2520,12539
485000,2,2.5,1430,923,3,0,0,3,8,1410,20,2008,0,98103,47.6683,-122.355,1620,1505
621000,4,2.75,1950,6930,1,0,2,4,7,1250,700,1960,0,98008,47.616,-122.113,1950,8560
309933,3,1.75,1820,78408,1,0,0,3,6,1220,600,1950,0,98042,47.3364,-122.128,1340,78408
490000,4,2.5,3000,8645,2,0,0,3,8,3000,0,1985,0,98034,47.7315,-122.224,1930,8866
225000,3,1,940,9272,1,0,0,3,7,940,0,1954,0,98148,47.4353,-122.335,1270,9375
212000,1,1,620,7620,1,0,0,3,6,620,0,1926,0,98166,47.4697,-122.349,1160,7620
415000,4,2,1800,2970,1,0,0,4,7,1000,800,1923,0,98115,47.6833,-122.312,1690,3801
495500,3,1.75,2130,6360,1,0,0,3,7,1720,410,1959,0,98125,47.7059,-122.301,1540,6361
318000,3,1.75,1570,12506,1,0,0,4,8,1570,0,1959,0,98003,47.3365,-122.319,2120,13243
392000,2,1.5,940,5000,1,0,0,4,7,810,130,1925,0,98126,47.5375,-122.374,940,5026
355000,4,1.75,2160,8000,1,0,0,4,9,1660,500,1976,0,98023,47.3165,-122.382,2350,8200
585000,3,1,1450,5378,1,0,0,3,7,1190,260,1939,0,98199,47.6436,-122.405,1810,5559
436000,3,2.25,1770,8000,1,0,0,4,7,1350,420,1976,0,98072,47.7358,-122.17,1850,7875
427800,3,1.75,1340,13241,1,0,2,3,7,1340,0,1985,0,98034,47.7268,-122.213,2090,9704
1014250,3,1,1640,12855,1.5,0,0,5,6,1500,140,1920,0,98004,47.6169,-122.212,2190,11262
710500,3,1.75,2040,4125,1.5,0,0,4,8,1540,500,1917,0,98107,47.6608,-122.359,1620,4400
799990,4,2.75,3110,6050,2,0,0,3,9,3110,0,2014,0,98052,47.705,-122.126,3590,6054
1000000,2,1.75,2430,23400,1,0,4,3,10,2430,0,1951,0,98177,47.7616,-122.372,3150,23600
477000,3,2.5,1740,4960,2,0,0,3,8,1740,0,1992,0,98029,47.5772,-121.998,1740,5021
365000,3,2.5,2200,9696,2,0,0,3,8,2200,0,1987,0,98031,47.4197,-122.205,2200,9915
649950,4,3.5,2440,3012,3,0,1,3,8,2440,0,2005,0,98117,47.6923,-122.392,1860,4650
154200,4,1,1310,8640,1,0,0,3,6,910,400,1948,0,98146,47.5104,-122.342,1310,8640
750000,4,1.5,2030,3300,1.5,0,0,4,8,1530,500,1927,0,98116,47.5855,-122.383,2610,5400
580000,4,2.5,2840,6268,2,0,0,3,9,2840,0,1998,0,98028,47.7386,-122.235,2790,6526
580000,4,2.5,2130,35752,1,0,0,3,8,1490,640,1980,0,98075,47.5748,-122.031,3030,34000
232000,2,1,960,8100,1,0,0,3,6,810,150,1936,0,98168,47.494,-122.304,960,12150
359000,3,2.25,1650,7218,1,0,0,3,7,1230,420,1985,0,98133,47.7237,-122.335,1690,7459
430000,3,2.5,2000,35438,2,0,0,3,7,2000,0,1968,2005,98027,47.4733,-121.994,2000,51836
740000,4,2.75,2490,17833,2,0,2,3,9,1490,1000,1979,0,98125,47.7206,-122.284,2640,16943
420000,6,3,2290,6344,2,0,0,3,7,2290,0,1980,0,98126,47.565,-122.37,1360,3202
575000,4,2.75,2730,35075,1,0,0,3,8,1530,1200,1979,0,98072,47.7726,-122.139,2310,35000
410000,2,1,1480,4080,1,0,0,3,7,1050,430,1949,0,98117,47.6842,-122.393,1310,4080
303000,4,1,2300,9583,1,0,0,3,6,1220,1080,1928,0,98024,47.5671,-121.89,1200,11325
325000,4,2,1870,7700,1,0,0,3,8,1870,0,1966,0,98055,47.4619,-122.196,2270,8580
213675,3,2.25,1560,6013,2,0,0,3,7,1560,0,1990,0,98023,47.2862,-122.352,1640,6290
575000,3,1.75,2270,10136,2,0,0,3,8,2270,0,1979,0,98027,47.535,-122.056,2260,9600
213000,4,1.75,1980,9000,1,0,0,2,7,1480,500,1978,0,98023,47.3071,-122.381,1980,9360
450000,3,1.75,1400,13775,1,0,0,3,8,1400,0,1963,0,98028,47.7413,-122.259,2200,10450
575000,4,1.75,2020,6200,1,0,0,4,6,1010,1010,1948,0,98133,47.7013,-122.35,1440,4158
311000,3,2,1190,7840,1.5,0,0,4,6,1190,0,1918,0,98108,47.5531,-122.312,1460,3240
450000,3,1.75,1540,61419,1,0,0,3,7,1540,0,1967,0,98028,47.7663,-122.228,3790,8529
465000,3,2.5,1920,144619,1,0,0,3,8,1920,0,2014,0,98022,47.2683,-121.946,2010,48787
921500,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,0,98115,47.6779,-122.294,2090,5000
339989,3,2.5,2060,4200,2,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.018,2370,4200
937000,3,1.75,2450,2691,2,0,0,3,8,1750,700,1915,0,98119,47.6386,-122.36,1760,3573
269950,4,2.5,2540,8400,2,0,0,5,7,2540,0,1977,0,98032,47.3754,-122.277,1600,8050
766500,2,1.75,2230,6930,1,0,0,4,8,1530,700,1947,0,98105,47.6705,-122.277,1970,6930
250000,2,1,890,6380,1,0,0,3,6,890,0,1951,0,98115,47.691,-122.303,990,6380
268000,3,1.75,1480,8009,1,0,0,3,7,980,500,1980,0,98032,47.3657,-122.28,1790,7678
608700,4,2.5,2260,9696,1,0,0,3,9,2260,0,1983,0,98074,47.643,-122.066,2400,12111
596000,2,1,1040,4880,1,0,0,3,7,1040,0,1910,1975,98115,47.6809,-122.311,1500,4590
421500,4,3,2793,5703,2,0,0,3,9,2793,0,2009,0,98030,47.3682,-122.178,2793,5704
1715000,4,3.75,4490,7623,2,0,0,4,10,3090,1400,1941,0,98112,47.6315,-122.29,3760,7653
310000,3,1,1520,6500,1,0,0,3,7,990,530,1958,0,98198,47.4164,-122.332,1500,7500
335000,4,2.5,2154,6050,2,0,0,3,8,2154,0,2012,0,98030,47.3513,-122.174,2305,5769
390000,3,2.25,1490,4539,2,0,0,3,7,1490,0,2009,0,98028,47.7607,-122.233,1750,4667
305000,3,1,1250,23680,1,0,0,5,7,1250,0,1967,0,98059,47.475,-122.11,1450,23680
760000,4,2.5,4660,7157,2,0,0,3,9,3020,1640,2003,0,98059,47.5352,-122.156,3300,7047
245000,4,2.25,2140,8800,2,0,0,4,7,2140,0,1963,0,98032,47.3655,-122.291,2060,9790
545000,4,2.5,2090,6023,2,0,0,3,8,2090,0,1990,0,98029,47.5713,-121.997,2090,6023
685900,3,2.5,2290,9142,1,0,0,3,8,2290,0,1972,0,98117,47.691,-122.387,1770,8035
1280600,4,2.5,3560,15450,1,0,1,5,8,2060,1500,1977,0,98040,47.5657,-122.23,3680,17314
445000,4,2,1650,6000,1,0,0,5,7,1000,650,1959,0,98144,47.5834,-122.307,1540,6000
392000,4,2.5,2130,4000,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.362,1830,7217
560000,4,2.5,2280,9874,2,0,0,3,9,2280,0,1989,0,98034,47.7099,-122.229,2670,9782
465000,3,1,1150,18200,1,0,0,5,7,1150,0,1959,0,98058,47.4262,-122.187,1714,18200
238000,3,1,1240,5700,1.5,0,0,5,6,1240,0,1953,0,98056,47.4927,-122.169,1140,5700
345000,5,1.75,2840,12870,2,0,2,4,7,2840,0,1925,0,98178,47.4961,-122.235,2170,9612
450000,2,1.75,1250,2890,1,0,0,4,7,790,460,1920,0,98103,47.6795,-122.353,1500,3225
473000,2,1,940,4000,1,0,0,3,6,720,220,1942,0,98199,47.6488,-122.385,1180,6000
350000,3,1,1250,9786,1,0,0,4,7,1250,0,1969,0,98072,47.7622,-122.163,1660,9621
295000,4,2.5,1677,7209,2,0,0,3,7,1677,0,2011,0,98023,47.2957,-122.357,2236,7209
218500,3,1.75,1390,9328,1,0,0,4,7,1390,0,1987,0,98092,47.2766,-122.146,1550,8374
460000,2,1,850,4650,1,0,0,3,7,850,0,1975,0,98117,47.6926,-122.365,980,4700
509950,3,2.5,1880,4668,2,0,0,3,8,1880,0,1993,0,98029,47.5666,-121.999,2060,4668
679000,4,2.5,3080,8451,1,0,0,3,7,1540,1540,1969,0,98052,47.674,-122.154,1550,8125
990000,3,1.75,1810,24586,1,0,4,4,9,930,880,1983,0,98040,47.5314,-122.222,3540,14200
430000,2,2.25,1040,1516,2,0,0,3,8,1040,0,2008,0,98122,47.6037,-122.307,1560,1920
510000,3,2,1420,11325,1,0,0,3,7,1420,0,1980,0,98027,47.5356,-122.046,2330,3474
282000,3,2.25,2420,7548,1,0,0,4,8,1370,1050,1967,0,98023,47.3112,-122.376,2150,8000
312000,4,1,1730,8706,1,0,0,4,7,1010,720,1962,0,98058,47.4586,-122.175,1369,8418
542500,4,2.5,2330,14289,2,0,0,4,8,2330,0,1978,0,98007,47.5916,-122.148,2210,12823
335000,3,2.5,1700,6698,2,0,0,3,7,1700,0,1997,0,98038,47.3826,-122.028,2190,7346
269000,3,2.25,1470,8682,1,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359
1800000,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,1905,0,98112,47.6263,-122.314,3680,6050
122000,2,1,740,6840,1,0,0,3,6,740,0,1942,0,98126,47.5168,-122.373,740,6840
450000,3,2,1150,4500,1.5,0,0,3,7,1150,0,1917,1991,98103,47.6985,-122.348,1230,5400
830200,3,2.5,2680,4990,1,0,0,5,8,1440,1240,1951,0,98199,47.6538,-122.393,2320,6000
824000,2,1,1210,8400,1,0,0,3,8,780,430,2000,0,98199,47.6503,-122.393,1860,6000
873000,3,2.25,2720,54450,2,0,0,3,11,2720,0,1997,0,98027,47.5473,-122.092,3170,60548
299980,4,1.5,1580,10230,1,0,0,3,6,790,790,1945,2008,98178,47.5002,-122.246,1130,6955
300000,3,1.75,1310,9761,1,0,0,3,7,1310,0,1967,0,98034,47.721,-122.228,1490,9600
238000,4,2.5,1690,7260,1,0,0,3,7,1080,610,1979,0,98023,47.3001,-122.368,1690,7700
320000,4,1.5,1310,137214,1.5,0,0,4,7,1310,0,1926,0,98198,47.362,-122.316,1310,9450
790000,4,1.75,2460,10061,1,1,4,3,7,1410,1050,1961,0,98178,47.5105,-122.238,2300,10061
572650,4,2.5,2250,11349,2,0,0,3,8,2250,0,1991,0,98034,47.7111,-122.239,2110,9964
350000,4,2.75,2500,5995,2,0,0,3,8,2500,0,2008,0,98042,47.3749,-122.107,2530,5988
224500,3,1.75,1300,7735,1,0,0,4,7,1300,0,1980,0,98022,47.1983,-122,1300,8941
325000,4,2.5,2200,7719,2,0,0,3,8,2200,0,2000,0,98030,47.3649,-122.194,2460,7348
364950,3,2.25,2520,6170,2,0,0,3,7,1850,670,2003,0,98038,47.3522,-122.042,2260,6967
384000,5,2.75,3220,8160,2,0,0,3,9,3220,0,1999,0,98001,47.3154,-122.254,2876,11521
513000,3,2.5,1810,4592,2,0,0,3,8,1810,0,1992,0,98029,47.5764,-121.996,1810,4758
550000,3,2.25,1850,37264,2,0,0,3,8,1850,0,1981,0,98053,47.6486,-122.035,2390,36036
500000,2,2.5,1950,2162,2,0,0,3,9,1500,450,2012,0,98118,47.5622,-122.292,1800,2457
235000,2,1,1210,9400,1,0,0,2,6,1210,0,1949,0,98106,47.5342,-122.36,1580,6026
606150,4,1.75,1770,9848,1,0,0,3,8,1370,400,1967,0,98008,47.6208,-122.099,2040,9587
339000,3,1,1080,8100,1,0,0,4,7,1080,0,1955,0,98155,47.777,-122.307,1080,8100
196000,3,2.25,1510,9600,1,0,0,1,7,1090,420,1966,0,98028,47.7758,-122.238,1870,10681
1200000,5,2.75,2910,9480,1.5,0,0,3,8,2910,0,1939,0,98105,47.6552,-122.278,2940,6600
283200,4,2.5,1982,6406,2,0,0,3,8,1982,0,2004,0,98030,47.3636,-122.192,2340,6501
730000,4,2.5,2460,7930,2,0,0,3,8,2460,0,2005,0,98033,47.6684,-122.175,1850,9000
451555,2,1,1320,4520,1,0,1,3,6,1320,0,1912,1971,98116,47.5655,-122.394,1420,4560
241000,3,1,1010,9611,1,0,0,4,6,1010,0,1973,0,98092,47.3006,-122.066,1200,9611
449500,5,2.75,2040,7488,1,0,0,4,7,1200,840,1969,0,98034,47.7289,-122.172,1530,7488
625000,4,2,2020,6867,1,0,0,5,8,1010,1010,1942,0,98115,47.7,-122.292,1250,6842
449950,4,2.75,2320,4344,2,0,0,3,8,2320,0,2012,0,98059,47.4862,-122.163,2310,3770
759000,3,2.25,2950,78843,1.5,0,0,3,9,2950,0,2006,0,98075,47.5917,-122.068,3880,78843
2466350,5,4.75,6390,13180,2,0,0,3,10,4560,1830,1940,0,98112,47.6312,-122.291,4010,8137
471275,4,2.5,3361,5038,2,0,0,3,9,3361,0,2014,0,98092,47.3269,-122.165,2316,4105
1700000,4,3.5,4330,15335,2,0,0,4,11,3230,1100,1988,0,98040,47.5315,-122.231,3840,14311
335000,2,1,1070,6678,1,0,0,4,7,1070,0,1951,0,98133,47.7315,-122.357,1680,7788
275000,3,2.25,1620,6415,2,0,0,4,7,1620,0,1989,0,98038,47.3577,-122.038,1640,7253
230000,2,1.75,1910,3376,2,0,0,3,8,1910,0,1980,0,98038,47.3733,-122.057,1470,3623
490000,2,1.75,1440,6265,1,0,0,3,8,1440,0,2005,0,98053,47.7028,-122.013,1810,5209
259000,3,2.5,1550,3569,2,0,0,3,7,1550,0,2011,0,98002,47.3528,-122.211,2095,3402
720000,4,2.5,3450,39683,2,0,0,3,10,3450,0,2002,0,98010,47.342,-122.025,3350,39750
485000,3,2.5,2430,5867,2,0,0,3,7,2430,0,2011,0,98065,47.5162,-121.872,2620,5866
700000,4,3.25,3580,43093,1,0,0,4,8,3580,0,1990,0,98024,47.5595,-121.901,2070,43093
415900,3,2.5,1670,22703,1,0,0,3,7,1310,360,1988,0,98045,47.4708,-121.756,1510,16817
305000,3,2.25,1630,10962,1,0,0,4,8,1100,530,1977,0,98030,47.3801,-122.166,1830,8470
377000,3,1.75,1680,7389,1,0,0,3,8,1150,530,1979,0,98056,47.5199,-122.184,2100,10348
200000,3,1,1050,5000,1,0,0,4,6,1050,0,1967,0,98056,47.4923,-122.165,1050,5200
305000,3,1,1710,19115,1,0,0,3,6,1710,0,1986,0,98014,47.656,-121.913,1650,15144
727000,3,2.25,2180,4200,1.5,0,0,5,8,1520,660,1939,0,98112,47.6412,-122.302,1850,4200
445000,3,2.5,2210,8010,2,0,0,3,8,2210,0,1998,0,98045,47.4845,-121.775,2430,9600
275000,3,2.5,3020,5868,2,0,0,3,7,3020,0,2003,0,98092,47.3361,-122.175,2710,5470
650000,2,1.5,1440,136778,1,0,0,4,8,1140,300,1956,0,98072,47.7608,-122.118,1740,21600
275000,3,1.5,1060,6954,1,0,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,1560,6954
765000,3,1,1270,6500,1,0,0,4,7,1270,0,1956,0,98033,47.6874,-122.214,2260,7200
334950,5,3,2230,8642,1,0,0,3,7,1330,900,2014,0,98168,47.487,-122.32,2100,11056
610000,3,1,1180,3400,1.5,0,0,3,8,1180,0,1907,0,98109,47.6376,-122.353,1440,3400
325000,3,1,1160,11799,1,0,0,3,7,1160,0,1966,0,98034,47.7263,-122.229,1220,10500
870000,4,3.5,2780,3100,2,0,0,3,8,2120,660,2014,0,98117,47.6886,-122.364,1740,3600
229500,3,1,1780,7470,1,0,0,3,7,1050,730,1960,0,98146,47.5123,-122.337,1780,8113
426000,2,2.5,1550,2657,2,0,0,4,8,1550,0,1987,0,98033,47.7034,-122.188,1570,2442
406000,3,1,1090,11292,1,0,0,4,7,1090,0,1952,0,98133,47.7429,-122.358,1570,8198
