carat,cut,color,clarity,depth,table,price,x,y,z
0.56,Premium,D,SI1,61.4,58,1814,5.33,5.29,3.26
0.93,Good,F,SI2,61.3,62,3376,6.17,6.26,3.81
0.71,Fair,F,VS1,57.3,67,2707,5.96,5.76,3.36
0.3,Premium,D,VS1,61.2,59,914,4.34,4.29,2.64
0.73,Very Good,I,VS2,59,61,2329,5.84,5.88,3.46
0.34,Very Good,G,VS1,61.7,60,686,4.45,4.49,2.76
1.03,Ideal,I,SI1,61.3,56,4078,6.49,6.53,3.99
1.31,Ideal,G,VS1,61.5,57,9891,7.02,7.06,4.33
0.31,Very Good,I,VS2,62.3,57,435,4.32,4.35,2.7
1.14,Ideal,H,VS2,61.7,57,5937,6.73,6.68,4.14
0.31,Very Good,G,VVS1,59.8,62,761,4.35,4.41,2.62
1.23,Ideal,G,VVS2,62.2,56.1,9921,6.8,6.87,4.25
0.4,Good,G,SI2,63.4,59,596,4.64,4.66,2.95
0.54,Premium,D,VS2,60.9,58,1892,5.27,5.31,3.22
1,Very Good,G,SI1,61.4,57,4919,6.45,6.42,3.95
0.41,Premium,F,VS1,61.1,58,1007,4.74,4.78,2.91
0.53,Ideal,E,VS2,60.8,55,1707,5.26,5.3,3.21
1,Fair,G,I1,66.4,59,2808,6.16,6.09,4.07
0.77,Very Good,J,SI1,61,59,2086,5.94,5.99,3.64
0.7,Fair,J,VS2,67.4,58,1896,5.34,5.37,3.61
0.34,Premium,G,VS2,59.6,62,714,4.56,4.54,2.71
0.3,Ideal,D,VS1,60.8,56,885,4.37,4.39,2.66
0.72,Very Good,F,VS2,61.6,58,3238,5.75,5.78,3.55
1.13,Very Good,D,VVS2,61.5,58,13111,6.64,6.67,4.09
1.51,Very Good,J,VS2,62.2,60,7557,7.27,7.32,4.54
3.01,Good,H,SI2,57.6,64,18593,9.44,9.38,5.42
1.43,Ideal,G,VS1,59.9,57,11302,7.35,7.3,4.39
0.27,Ideal,G,SI1,62.2,54,426,4.13,4.17,2.58
3.05,Premium,E,I1,60.9,58,10453,9.26,9.25,5.66
0.56,Ideal,D,VS2,62.1,57,2066,5.28,5.25,3.27
0.52,Premium,E,VS1,61.6,58,1793,5.18,5.14,3.18
0.27,Ideal,I,VS1,61.9,54,432,4.14,4.19,2.58
0.35,Premium,E,SI1,60.8,60,788,4.57,4.51,2.76
1.06,Ideal,G,VS2,62.2,56,6660,6.51,6.54,4.06
1.51,Very Good,G,VS1,60.2,63,12317,7.36,7.39,4.44
1.01,Premium,G,SI2,61.9,59,4327,6.46,6.39,3.98
1.01,Very Good,D,VS2,62.8,57,7278,6.33,6.4,4
0.53,Ideal,F,VS2,61.5,55,1631,5.2,5.27,3.22
1.07,Ideal,F,VS2,62,57,6459,6.5,6.47,4.08
0.33,Ideal,H,VVS1,62.2,55,752,4.4,4.44,2.75
1.43,Premium,G,VS2,62.2,58,10609,7.18,7.15,4.46
0.72,Ideal,H,SI1,61.8,54,2359,5.76,5.8,3.57
0.9,Very Good,I,VS2,63.2,56,3570,6.15,6.09,3.87
0.72,Very Good,G,SI2,62.5,56,2079,5.68,5.71,3.56
1.02,Ideal,G,VS1,61,57,7324,6.48,6.5,3.96
1.35,Ideal,H,SI1,61.5,58,7609,7.08,7.11,4.36
0.26,Very Good,H,VVS2,63.3,58,600,4.08,4.04,2.57
0.5,Good,D,VS2,63.7,56,1635,5.05,5.09,3.23
0.3,Ideal,E,VS2,61.5,56,658,4.29,4.33,2.65
0.49,Premium,H,VS2,59.6,62,965,5.17,5.14,3.07
0.9,Good,F,SI1,64.7,54,3954,6.04,6.08,3.92
0.9,Fair,F,VS2,64.7,54,3931,6.09,6.03,3.92
0.32,Ideal,E,VS2,62.1,54,900,4.42,4.4,2.74
1,Very Good,F,SI2,61.9,59,3906,6.39,6.44,3.97
0.5,Very Good,H,VS2,62.8,58,1262,5.03,5.07,3.17
1.07,Very Good,D,SI1,61.8,61,5767,6.54,6.57,4.05
1.06,Very Good,G,VS1,61.7,57,7132,6.52,6.56,4.04
0.51,Good,D,SI1,63.4,59,1193,5.07,5.02,3.2
0.39,Ideal,F,VVS1,61.7,57,1148,4.68,4.71,2.89
0.41,Premium,G,VS1,61.7,57,961,4.78,4.75,2.94
0.52,Ideal,G,VVS2,61.2,55,1878,5.22,5.2,3.19
1.25,Very Good,H,SI2,63.5,57,4060,6.73,6.65,4.25
0.7,Premium,E,SI1,61.9,59,2407,5.74,5.66,3.53
0.34,Ideal,E,VS2,59.8,56,816,4.55,4.54,2.72
1.23,Ideal,I,SI2,62.3,55,4773,6.85,6.82,4.26
0.43,Premium,H,VS1,62.3,58,867,4.75,4.81,2.98
0.39,Ideal,F,VS1,62.2,56,958,4.63,4.7,2.9
0.28,Premium,E,VVS1,61.1,60,828,4.21,4.17,2.56
0.5,Very Good,F,SI1,61.6,60,1214,5.07,5.1,3.13
0.31,Ideal,J,VVS2,60.3,60,476,4.4,4.45,2.67
1.02,Ideal,H,I1,62.1,56,3915,6.4,6.45,3.99
0.96,Very Good,F,SI2,60.9,57,4142,6.38,6.42,3.9
0.37,Premium,F,VS2,59.7,62,894,4.7,4.68,2.8
2.24,Ideal,I,SI2,62.1,53.6,15730,8.38,8.41,5.21
0.32,Ideal,D,VVS1,61.8,56,973,4.4,4.37,2.71
1.11,Premium,F,SI2,62.1,58,4283,6.63,6.51,4.1
0.44,Premium,I,VVS1,61.5,58,926,4.87,4.95,3.02
0.28,Ideal,E,VS1,62,56,487,4.18,4.21,2.6
1.24,Ideal,H,SI1,62.3,54,6867,6.88,6.9,4.29
0.99,Very Good,F,SI2,61.2,56,4852,6.4,6.45,3.93
0.46,Ideal,G,VVS1,62.2,57,1393,4.93,4.98,3.08
0.37,Premium,I,VS2,61.1,59,666,4.65,4.58,2.82
0.32,Ideal,G,VVS1,61.9,55,814,4.43,4.46,2.75
0.35,Very Good,D,SI2,62.4,57,487,4.47,4.5,2.8
2.44,Very Good,J,VS2,60.1,59,16533,8.75,8.83,5.28
0.72,Ideal,G,VS1,61.8,56,3478,5.74,5.76,3.55
0.51,Very Good,D,SI1,61,60,1569,5.15,5.18,3.15
1.51,Premium,H,SI2,61.4,60,8033,7.37,7.31,4.51
1.66,Good,G,VS2,63.2,56,15091,7.49,7.61,4.77
0.43,Very Good,E,SI2,59.9,57,671,4.88,4.94,2.94
0.3,Ideal,F,VVS2,61.1,57,736,4.3,4.34,2.64
0.54,Very Good,G,SI1,63.8,57,1392,5.16,5.19,3.3
1.6,Premium,G,VS2,62.2,59,11489,7.45,7.48,4.64
0.55,Ideal,E,SI1,61.7,56,1668,5.29,5.24,3.25
1.5,Premium,F,VS2,61.5,58,14586,7.32,7.34,4.51
1,Very Good,E,SI1,63.3,57,5113,6.28,6.32,3.99
0.5,Premium,F,VS2,61.8,58,1654,5.1,5.07,3.14
0.7,Good,H,VS1,59.4,62,2421,5.71,5.74,3.4
0.3,Ideal,D,VS2,62.6,56,710,4.28,4.31,2.69
1.52,Premium,D,SI2,62.4,59,6810,7.36,7.29,4.57
0.57,Ideal,G,VS2,61.6,57,1608,5.32,5.36,3.29
1,Premium,E,VS1,59.1,59,8176,6.56,6.51,3.86
1,Very Good,G,SI1,62.3,62,5511,6.34,6.38,3.96
1.05,Ideal,G,VVS2,61.4,56,9555,6.54,6.59,4.03
0.7,Premium,G,VS1,62.9,59,2329,5.63,5.56,3.52
0.41,Ideal,G,VS1,61.7,57,899,4.78,4.81,2.96
1.44,Premium,F,SI1,62.9,58,9653,7.2,7.14,4.51
0.31,Ideal,I,VS1,61.2,55,507,4.37,4.39,2.68
1.07,Ideal,H,VS1,60.2,59,6479,6.66,6.69,4.02
0.31,Ideal,D,SI2,62.1,57,462,4.32,4.34,2.69
0.7,Very Good,E,VS2,62.8,60,2755,5.59,5.65,3.53
0.4,Ideal,G,VS2,62.9,56,1035,4.72,4.69,2.96
1.1,Ideal,J,SI1,62.2,55,4275,6.62,6.65,4.13
0.3,Good,D,VS2,63.6,54,521,4.26,4.32,2.73
0.7,Premium,E,SI1,61.2,57,2777,5.73,5.68,3.49
0.54,Ideal,G,VS1,60.1,57,1957,5.29,5.31,3.18
1.01,Premium,G,VS2,62.6,56,5713,6.41,6.34,3.99
0.34,Ideal,D,VVS1,61.5,56,1211,4.5,4.47,2.76
0.71,Ideal,F,SI1,60.9,55,2669,5.74,5.88,3.54
2.01,Ideal,H,SI1,62.8,54,18186,8.03,8.08,5.05
0.76,Premium,H,SI1,59.8,57,2227,5.93,5.91,3.54
1.53,Very Good,I,SI1,63,58,9183,7.24,7.32,4.59
0.7,Very Good,F,VVS2,58.5,60,3028,5.82,5.94,3.44
0.64,Ideal,G,IF,61.3,56,2790,5.54,5.58,3.41
0.4,Very Good,E,VVS2,63.7,59,1075,4.66,4.69,2.98
0.71,Ideal,G,SI1,61.4,55,2423,5.75,5.79,3.54
0.9,Very Good,I,VS1,63.2,57,3484,6.1,6.05,3.84
0.72,Ideal,G,VVS2,62,55,3352,5.72,5.76,3.56
1.52,Ideal,J,VS1,62.3,58,8608,7.32,7.35,4.57
0.42,Premium,G,SI1,62.7,59,717,4.72,4.75,2.97
2.01,Good,F,SI2,64.1,57,16085,7.78,7.82,5
0.42,Ideal,G,VVS2,61.7,56,1571,4.84,4.88,3
0.74,Ideal,F,SI2,61.6,55,2410,5.81,5.87,3.6
0.32,Ideal,E,VS2,61.6,55,900,4.42,4.41,2.72
2.01,Premium,G,SI1,62.5,58,17334,7.98,8.08,5.02
1.08,Very Good,F,SI2,63.3,59,4167,6.48,6.44,4.09
0.41,Ideal,J,VS1,62.7,57,647,4.72,4.75,2.97
1.22,Ideal,F,VS1,62.6,55,9581,6.82,6.86,4.28
0.5,Ideal,H,SI1,62.1,58,1140,5.04,5.07,3.14
0.5,Premium,F,VS1,61.6,58,1715,5.11,5.06,3.13
0.61,Ideal,D,VVS1,62.1,56,4241,5.43,5.46,3.38
0.27,Ideal,F,VS1,61.7,57,577,4.15,4.18,2.57
0.62,Ideal,D,SI1,62.2,55,1959,5.45,5.51,3.41
2.01,Premium,H,SI2,61.5,59,11635,8.12,8.08,4.98
1.09,Ideal,G,SI1,62.2,56,4970,6.6,6.55,4.09
0.78,Good,D,VS2,64,54,3298,5.82,5.86,3.74
0.59,Ideal,E,VVS1,60.7,57,3422,5.41,5.45,3.29
0.6,Ideal,E,VS2,62,56,2112,5.4,5.43,3.36
0.8,Very Good,F,SI1,62.6,58,2862,5.9,5.92,3.7
0.9,Premium,H,SI2,59.2,60,3326,6.3,6.24,3.71
1.01,Ideal,E,VVS2,61.7,57,11400,6.42,6.44,3.97
0.94,Ideal,F,I1,61.5,55,2571,6.34,6.37,3.91
1.2,Very Good,I,SI2,63.7,56,5490,6.66,6.71,4.26
1.04,Ideal,I,VS1,63,56,4696,6.44,6.41,4.05
0.31,Good,D,SI1,63.4,55,571,4.28,4.3,2.72
1.51,Fair,D,SI2,64.7,57,9555,7.17,7.24,4.66
0.56,Ideal,F,VS2,62.1,57,1814,5.29,5.28,3.28
0.51,Ideal,G,VS1,62.4,57,1689,5.1,5.13,3.19
0.62,Good,D,SI2,64,56,1410,5.42,5.39,3.46
0.23,Very Good,G,VVS2,62.8,55,431,3.93,3.95,2.47
0.61,Very Good,F,SI2,62.9,56.6,1437,5.38,5.45,3.4
0.38,Good,F,VS2,62.4,54.3,899,4.6,4.65,2.89
0.5,Premium,E,VS2,60.7,59,1581,5.11,5.13,3.11
1.24,Ideal,I,SI1,61.3,56,5714,6.9,6.93,4.24
0.75,Ideal,I,VS1,61.9,54.1,2564,5.82,5.85,3.61
0.34,Ideal,D,VS2,60.8,57,805,4.5,4.52,2.74
1.03,Ideal,D,SI2,62.5,55,5021,6.41,6.48,4.03
1.2,Ideal,I,VS1,62.8,55,6774,6.79,6.75,4.25
0.68,Ideal,D,VVS1,61.3,57,4325,5.66,5.69,3.48
1.24,Premium,D,SI2,60.6,59,4916,6.99,6.96,4.23
0.36,Premium,G,VS1,61.7,59,726,4.55,4.59,2.82
1.01,Very Good,E,SI1,62.8,60,5132,6.38,6.39,4.01
1.11,Premium,H,VS2,60.9,57,5395,6.77,6.69,4.1
1.56,Ideal,H,SI1,62.2,55,12082,7.41,7.45,4.62
1.02,Premium,H,VS2,62.5,60,5312,6.43,6.38,4
0.7,Ideal,H,SI1,61.4,57,2383,5.73,5.7,3.51
0.32,Ideal,E,VVS2,61.2,56,816,4.39,4.43,2.7
0.91,Premium,H,VS2,59.6,60,3921,6.25,6.29,3.74
1.01,Ideal,E,SI1,62.4,56,5599,6.43,6.39,4
0.43,Ideal,E,VVS2,60.8,57,1062,4.87,4.9,2.97
0.7,Good,F,VVS1,63.3,56,3310,5.64,5.7,3.59
0.4,Very Good,D,VS2,62.3,60,850,4.66,4.68,2.91
2.08,Premium,E,SI2,62.3,59,15873,8.22,8.16,5.1
0.3,Ideal,F,SI1,61.4,55,550,4.31,4.34,2.65
0.31,Good,F,VS2,63.7,59,749,4.31,4.26,2.73
0.51,Fair,F,VS2,61,66,1334,5.12,5.04,3.1
0.3,Ideal,F,VVS1,62.2,56,814,4.27,4.31,2.67
0.36,Ideal,H,SI1,61.5,57,648,4.6,4.57,2.82
1.01,Premium,H,SI1,62.1,60,4439,6.43,6.39,3.98
0.92,Ideal,F,SI1,62.8,56,4232,6.14,6.18,3.87
0.58,Good,G,VS1,59,62,1777,5.44,5.48,3.22
0.66,Ideal,E,SI1,62.8,57,1901,5.58,5.53,3.49
0.53,Ideal,E,VVS2,62.4,56,2288,5.15,5.17,3.22
0.31,Ideal,D,VS2,62.1,54,734,4.34,4.36,2.7
1.23,Ideal,G,SI2,58.8,60,6005,7.01,7.08,4.14
0.3,Premium,G,SI2,62.5,59,394,4.27,4.31,2.68
0.3,Very Good,D,SI1,62.2,61,552,4.24,4.28,2.65
0.8,Premium,D,SI1,59.4,55,3226,6.06,6.02,3.59
0.24,Very Good,E,VVS2,62.4,58,552,3.96,3.99,2.48
0.3,Good,E,SI1,63.1,53,526,4.27,4.32,2.71
0.72,Premium,F,SI1,61.6,60,2314,5.79,5.73,3.55
1.01,Premium,G,SI2,60.1,61,4327,6.6,6.55,3.95
0.33,Ideal,G,VVS2,62.6,53,901,4.45,4.43,2.78
0.35,Ideal,E,VS2,62,56,704,4.49,4.51,2.79
0.54,Ideal,E,VS1,61,56,1939,5.24,5.35,3.23
1.07,Ideal,F,SI2,61.9,55,4374,6.53,6.58,4.06
1.01,Fair,E,SI2,67.4,60,2797,6.19,6.05,4.13
1.58,Premium,F,SI2,60.7,60,6990,7.54,7.51,4.57
0.31,Ideal,E,VS2,61.7,55,642,4.38,4.41,2.71
0.72,Premium,F,SI1,62.6,59,2318,5.74,5.69,3.58
0.7,Ideal,G,SI1,60.9,57,2394,5.77,5.79,3.52
0.9,Premium,D,SI1,61.5,58,4304,6.21,6.15,3.8
0.3,Premium,G,VS2,61.9,58,526,4.3,4.33,2.67
0.3,Ideal,G,VS2,62.3,56,675,4.3,4.27,2.67
0.51,Very Good,G,VVS2,63.4,57,1895,5.09,5.06,3.22
1,Ideal,G,VS2,62.3,56,5887,6.37,6.41,3.98
0.52,Ideal,F,VVS2,62.5,57,2064,5.15,5.19,3.23
0.33,Ideal,I,SI2,61.8,55,403,4.49,4.51,2.78
0.77,Ideal,H,SI2,60.8,57,2302,5.96,5.89,3.6
0.39,Very Good,I,VS2,60.1,57,679,4.74,4.77,2.86
1.06,Premium,I,SI1,61.9,59,4452,6.52,6.5,4.03
0.91,Very Good,E,SI1,63.1,58,4434,6.17,6.12,3.88
0.31,Premium,G,VVS1,61.1,58,816,4.32,4.35,2.65
0.56,Ideal,F,VS1,62.7,56,1787,5.25,5.3,3.31
1.25,Premium,H,VS1,62.7,59,7328,6.82,6.86,4.29
0.5,Ideal,D,VS2,61.5,57,1612,5.07,5.11,3.13
0.26,Good,F,VS1,62.5,56,373,4.06,4.1,2.55
0.8,Premium,F,VS2,62.4,59,3285,5.92,5.85,3.67
0.72,Very Good,H,SI2,63.5,58,1942,5.65,5.68,3.6
1.51,Ideal,D,VS1,63,53.4,16688,7.28,7.3,4.6
2.02,Ideal,J,VS2,62,56,12832,8.06,8.13,5.02
1.51,Premium,G,VS1,62.6,60,14375,7.19,7.28,4.53
0.39,Premium,E,VVS2,61.1,59,1129,4.68,4.74,2.88
0.32,Very Good,F,VVS2,62.5,55,778,4.39,4.42,2.75
1.51,Premium,E,VS2,62.6,60,14844,7.28,7.22,4.54
1.58,Ideal,G,IF,62.2,57,17329,7.45,7.51,4.65
1.06,Ideal,G,VS2,61.1,57,6548,6.56,6.59,4.02
0.66,Very Good,H,VS1,61.6,58.1,1978,5.54,5.58,3.42
0.52,Very Good,F,SI1,62.6,58,1267,5.11,5.14,3.21
0.31,Ideal,E,VS2,61.6,57,872,4.38,4.35,2.69
1.08,Premium,F,SI1,61.3,57,5836,6.63,6.58,4.05
1.5,Very Good,E,VS2,62.9,56,13892,7.31,7.22,4.57
0.31,Good,G,SI2,63.3,54,408,4.29,4.34,2.73
0.9,Very Good,H,VS1,62.7,57,4136,6.14,6.18,3.86
0.51,Ideal,H,VS2,60.9,56.4,1365,5.15,5.18,3.15
0.7,Good,I,SI1,63.5,59,1899,5.62,5.65,3.58
0.34,Good,D,VS2,63.6,55,644,4.4,4.43,2.81
0.34,Ideal,D,VS2,60.6,57,805,4.51,4.53,2.74
0.75,Very Good,E,SI1,60.2,60,2968,5.89,5.93,3.56
1.01,Premium,G,VVS2,62.4,59,7466,6.37,6.32,3.96
0.71,Ideal,J,VS1,62.3,55,2085,5.7,5.73,3.56
0.32,Ideal,E,VS1,61.5,56,758,4.38,4.4,2.7
0.9,Very Good,H,VS2,62.7,59,4173,6.11,6.17,3.85
1.22,Ideal,F,VS1,62.2,57,9633,6.85,6.81,4.25
0.3,Premium,E,VS2,61.8,58,844,4.28,4.26,2.64
1.5,Very Good,I,VS1,62.7,59,9519,7.19,7.26,4.53
0.31,Premium,I,VS2,61.1,58,558,4.38,4.36,2.67
1.04,Premium,E,VS2,62.4,58,7019,6.56,6.51,4.08
1.01,Very Good,H,SI1,61.8,60,4855,6.38,6.44,3.96
0.97,Premium,E,SI1,61,61,4915,6.32,6.28,3.84
0.32,Premium,G,VVS1,58.1,59,1080,4.53,4.49,2.62
0.42,Premium,D,SI2,62.1,59,700,4.78,4.82,2.98
2.02,Good,J,SI1,63.5,60,12798,7.93,7.98,5.05
0.57,Premium,E,VS2,62.9,57,1672,5.29,5.24,3.31
0.53,Ideal,D,SI1,62.3,56,1683,5.18,5.15,3.22
2.01,Ideal,I,SI2,61.5,56,14103,8.1,8.16,5
1.51,Very Good,J,VVS2,62.9,58,8770,7.21,7.33,4.57
0.25,Very Good,E,VVS1,62.9,58,576,4.01,4.03,2.53
0.3,Good,F,SI2,63.4,56,394,4.26,4.29,2.71
1.08,Ideal,H,VS2,62.1,56,5839,6.59,6.56,4.08
0.31,Ideal,I,VS1,61.9,54,489,4.34,4.38,2.7
0.31,Ideal,F,VS2,62.1,53,625,4.34,4.39,2.71
2.13,Fair,H,SI2,64.5,58,13370,8.09,8.01,5.19
0.52,Very Good,F,VVS2,61.5,57,2079,5.18,5.22,3.19
1.07,Very Good,J,VVS2,60,60,5661,6.57,6.59,3.95
0.91,Good,D,SI1,64.6,58,4265,6.02,6.12,3.92
0.55,Premium,D,VS2,61.6,56,1894,5.33,5.28,3.27
0.91,Very Good,G,SI1,63.5,61,3710,6.1,6.05,3.86
1.01,Premium,F,VVS2,61.8,59,8319,6.46,6.42,3.98
0.31,Ideal,E,VVS2,61.2,56,979,4.37,4.39,2.68
1.58,Ideal,E,SI1,61.4,55,11294,7.53,7.5,4.61
0.7,Very Good,E,SI2,61.1,62,2230,5.68,5.72,3.48
0.71,Ideal,D,VS2,61.2,57,4029,5.72,5.76,3.51
0.44,Ideal,E,VS2,61.6,54,936,4.9,4.97,3.04
1.27,Premium,E,SI1,60.9,59,7980,7.03,6.97,4.26
0.28,Ideal,H,VVS2,62,57,522,4.21,4.24,2.62
2.18,Premium,H,SI2,62.3,59,11579,8.37,8.26,5.18
0.34,Ideal,E,SI1,62.6,55,565,4.46,4.49,2.8
1.01,Premium,F,SI1,61.8,59,4899,6.34,6.41,3.94
1.51,Ideal,H,VS2,62.2,57,11540,7.33,7.29,4.55
1.01,Good,G,VS2,63.6,56,10181,6.31,6.24,3.99
0.35,Ideal,G,IF,61.8,55,1044,4.54,4.56,2.81
0.42,Ideal,G,VS1,61.9,56,921,4.77,4.82,2.97
0.56,Very Good,H,SI1,59.9,60,1230,5.3,5.35,3.19
0.7,Very Good,J,VS1,60.9,58,1904,5.66,5.73,3.47
1.52,Ideal,I,VS1,62.4,57,10641,7.32,7.36,4.58
0.72,Ideal,H,VS2,61.7,56,3122,5.74,5.77,3.56
1.32,Good,I,VS1,59.2,58,7143,7.14,7.18,4.24
0.56,Very Good,E,VVS2,60.7,57,2442,5.31,5.36,3.24
0.7,Ideal,F,VS1,61.7,55,3154,5.72,5.76,3.54
0.25,Very Good,I,VVS2,62.1,56,500,4.03,4.05,2.51
0.71,Ideal,G,VS2,61.8,56,3299,5.73,5.76,3.55
0.41,Very Good,E,VVS1,61.2,62,1184,4.76,4.78,2.92
1,Very Good,H,SI1,62.7,59,4702,6.3,6.37,3.97
0.54,Ideal,G,VS1,61.3,57,1847,5.28,5.25,3.23
0.71,Premium,D,VS2,62.7,58,2683,5.67,5.53,3.54
0.7,Very Good,G,SI1,63.6,58,2209,5.61,5.65,3.58
0.74,Fair,H,SI2,62,53,1962,5.85,5.74,3.6
0.5,Premium,D,VS2,62.1,58,1845,5.08,5.03,3.14
2.01,Premium,J,VS2,58.6,61,10401,8.18,8.14,4.78
0.41,Good,D,VS1,60.2,62,986,4.8,4.84,2.9
0.35,Ideal,D,VS2,60.5,56,707,4.6,4.63,2.79
0.4,Ideal,E,SI2,61.9,58,629,4.71,4.73,2.92
0.4,Ideal,H,VVS2,62.1,57,1125,4.74,4.69,2.93
0.5,Ideal,G,SI1,62.2,56,1173,5.13,5.08,3.17
0.34,Ideal,H,VS2,61.4,57,689,4.55,4.48,2.77
0.75,Very Good,D,SI1,60.7,55,2872,5.87,5.92,3.58
0.75,Very Good,G,VS2,63.3,58,2467,5.78,5.75,3.65
1.51,Very Good,J,VVS2,62.6,63,8550,7.24,7.29,4.55
0.52,Premium,E,VVS2,60.1,58,2970,5.23,5.18,3.13
1.54,Premium,E,VS2,60.8,58,15185,7.39,7.44,4.51
0.3,Very Good,H,IF,62.9,58,789,4.26,4.29,2.69
0.43,Very Good,G,SI1,62.9,55,754,4.83,4.87,3.05
0.4,Ideal,I,VS1,60.9,56,826,4.76,4.8,2.91
0.3,Very Good,E,VVS2,62.5,56,742,4.28,4.3,2.68
0.32,Very Good,D,SI1,63.2,54,756,4.38,4.36,2.76
2.03,Ideal,J,VS2,60.5,57,14083,8.26,8.2,4.98
0.9,Very Good,H,SI2,59.6,59,3250,6.38,6.24,3.76
0.34,Ideal,D,SI1,62.8,55,803,4.5,4.45,2.81
0.4,Ideal,H,VVS1,62.3,54,1017,4.74,4.77,2.96
0.31,Ideal,D,SI1,62,56,533,4.35,4.39,2.71
0.32,Ideal,D,VS2,62.3,57,972,4.41,4.39,2.74
0.5,Very Good,E,VVS2,59.3,56,2168,5.25,5.3,3.13
0.79,Very Good,H,VS1,63.7,56,2784,5.85,5.92,3.75
1.56,Premium,F,SI1,60.5,59,9120,7.54,7.49,4.55
0.75,Ideal,E,SI1,61.5,56,2652,5.88,5.84,3.6
1.71,Premium,J,SI2,62.6,57,8540,7.62,7.58,4.76
0.55,Premium,E,VS2,60.5,58,1881,5.32,5.26,3.2
0.32,Premium,E,I1,60.9,58,444,4.42,4.38,2.68
0.24,Very Good,E,VVS2,63.4,57,485,3.95,3.97,2.51
0.92,Premium,H,VS2,61.3,58,4077,6.21,6.26,3.82
0.75,Very Good,E,VVS1,62.3,57,4889,5.73,5.83,3.6
0.78,Ideal,I,VS1,61.9,56,3105,5.91,5.94,3.67
1.02,Premium,D,SI2,62.5,59,4818,6.38,6.43,4
0.54,Very Good,H,SI2,60.7,55,1194,5.31,5.34,3.23
2.04,Premium,J,VS1,62.6,58,14660,8.11,8.06,5.06
1.58,Ideal,F,SI1,61.9,55,14495,7.52,7.47,4.64
0.54,Ideal,E,VS1,61,56,2041,5.35,5.24,3.23
1.04,Premium,D,VVS2,60.8,58,10314,6.53,6.49,3.96
1.21,Ideal,G,VS1,62.6,56,8616,6.77,6.81,4.25
1.09,Ideal,I,SI1,59.4,61,4692,6.68,6.73,3.98
0.32,Ideal,G,VS1,61.3,57,828,4.4,4.37,2.69
0.92,Premium,F,SI2,61.8,58,3787,6.23,6.19,3.84
1.63,Ideal,F,I1,62,55,7229,7.57,7.5,4.68
0.77,Fair,I,VVS2,59.2,66,2292,5.96,5.9,3.51
2.01,Ideal,I,SI2,62.9,56,13574,8.06,8.03,5.06
0.71,Ideal,H,VS1,62.2,57,2559,5.66,5.73,3.54
1.42,Fair,G,VS2,59.6,66,7214,7.31,7.23,4.33
0.4,Very Good,E,VVS2,61,55,1106,4.77,4.81,2.92
1,Very Good,F,IF,63.2,63,10046,6.26,6.24,3.95
1.18,Premium,G,VVS2,58.2,62,9188,6.92,6.89,4.02
0.72,Ideal,I,VS1,61,57,2048,5.76,5.83,3.56
0.9,Very Good,F,VS1,61.5,55,5167,6.25,6.28,3.85
0.23,Very Good,G,VVS2,58.1,59,438,4.09,4.03,2.36
0.54,Very Good,F,VS2,63,56.8,1745,5.18,5.22,3.28
1.52,Good,H,VS1,63.5,60,11804,7.24,7.28,4.61
0.72,Ideal,E,SI1,60.3,57,2847,5.83,5.85,3.52
0.31,Ideal,I,VS2,61.6,55,452,4.38,4.42,2.71
0.32,Premium,G,VS2,59.9,57,720,4.51,4.47,2.69
0.73,Premium,E,SI2,60.8,60,2409,5.87,5.78,3.54
0.27,Ideal,G,VVS2,62.8,56,641,4.12,4.16,2.6
0.42,Ideal,G,VVS1,61.4,56,1235,4.83,4.81,2.96
0.52,Premium,E,VS2,62.5,60,1694,5.14,5.1,3.2
2.1,Fair,G,I1,64.6,58,6597,8.05,8.01,5.19
0.46,Ideal,G,IF,62.1,56,1733,4.96,4.93,3.07
0.78,Ideal,G,SI2,61.7,54,2485,5.93,5.97,3.67
0.42,Premium,E,VS2,60.9,59,1024,4.85,4.81,2.94
0.37,Premium,F,VS2,59.7,59,957,4.68,4.64,2.78
2.08,Ideal,H,SI2,61.5,57,15065,8.26,8.2,5.06
1.23,Premium,I,SI2,62.1,59,4773,6.83,6.79,4.23
1.23,Ideal,G,VS1,61.8,58,9116,6.85,6.9,4.25
0.25,Very Good,E,VVS2,63.1,56,740,4.05,4,2.54
1.01,Very Good,E,VVS2,62.8,56,9089,6.34,6.39,4
0.71,Very Good,H,SI1,63.1,57,2207,5.65,5.61,3.55
0.32,Very Good,J,SI1,61.6,58,374,4.36,4.4,2.7
0.23,Very Good,E,VS1,62.8,55,391,3.88,3.9,2.44
0.27,Ideal,G,VS2,61.5,56,490,4.16,4.18,2.56
2.13,Ideal,J,VS2,62.1,55,15258,8.23,8.29,5.13
0.3,Very Good,H,VS2,62.6,57,457,4.25,4.28,2.67
1.22,Premium,I,SI2,62.3,58,4919,6.85,6.8,4.25
2.27,Fair,J,I1,67.6,55,5733,8.05,8,5.43
0.3,Premium,E,VS2,61.7,60,731,4.31,4.28,2.65
0.26,Premium,E,VS1,60.1,60,452,4.1,4.15,2.48
0.33,Ideal,D,SI1,62.8,56,780,4.43,4.39,2.77
0.4,Very Good,G,VVS2,59.2,63,945,4.88,4.81,2.87
1.2,Ideal,H,VS1,61.1,58,8039,6.84,6.88,4.19
