nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
4355.15,57546,2.68,0.58,98.4,0.64,0.64,15.22,26.93,14.36,13.79,57546,100,27027,74.53,1.14,52.26,31.05,6.47,18.8,32881,12377,12488,4593,7034,4741,5222,5958,10.9,9.4,21.58,19.42,5.01,61.98,21.58,29.68,15.86,24.8,6.79,31.41,8.34,7.63,3.11,79.61,79.66,85.11,83.59,71.52,76.35,814,1.62,839,28.72,32.66,39.09,42.19,0.42,0.48,0.57,0.62,96.5,0.69,4.58,3.22,2.52,2.77,2.02,72.8,1.28,43.34,3,940,95.8,66.11,3.94,42.23,1952,2.37,0.18,38800,51600,67400,28600,195,255,330,135,315,24.2,16.1,12.1,79,84,1.46,77.04,56.88,84.39,89.32,23.9,2409,1.1,0
2898.86,12915,3.19,4.66,94.22,0.77,0.67,50.8,70.51,63.62,6.14,0,0,13109,84.81,1.04,43.47,18.47,2.71,7.32,34564,8725,8883,5981,4814,8074,3491,3538,40.99,9.47,21.37,43.42,7.7,47.67,5.81,32.32,7.01,31.8,3.21,74.52,5.22,4.27,2.71,73.94,72.66,90.4,67.03,55.45,75.09,46,1.18,200,15.5,19.5,30.5,42,0.24,0.3,0.47,0.65,96.68,0.42,1.5,0.57,2.12,2.34,2.01,37.48,2.12,68.37,2,481,89.39,34.07,0.42,35.76,1975,1.75,0.13,63400,85100,117600,54200,252,325,423,171,383,35.1,21.4,11.8,20,0,1.55,61,21.52,33.09,84.93,5.7,2272.2,0.33,0
4012.32,25905,2.91,1.48,97.11,0.83,1.15,14.83,28.26,12.47,5.96,23989,92.6,42026,88.52,0.68,44.08,15.81,4.28,11.84,45607,16424,16505,13284,17592,10273,11482,1111,4.31,3.63,15.58,13.18,5.38,70.99,29.21,17.44,17.22,23.15,8.86,26.28,9.82,9.34,3.31,85.09,84.44,90.8,86.7,54.49,64.26,218,1.25,824,3.64,5.58,8.13,9.1,0.12,0.18,0.26,0.29,94.55,0.55,4.42,3.48,2.9,3,2.58,78.65,2.3,38.65,3,678,92.93,76,1.18,34.07,1978,2,0.15,73900,90600,113700,39800,409,467,541,132,527,22.6,19.9,13.7,0,0,3.18,79.75,46.93,77.91,90.99,28.9,896.1,0.29,0
6622.58,11216,2.4,2.89,93.58,0.8,5.59,12.94,26.86,12.6,13.3,11216,100,26179,72.43,0,31.85,32.4,9.7,22.55,30172,12785,12732,17757,12891,17728,7852,1354,12.12,11.85,37.57,5.39,8,54.62,24.94,14.91,23.73,14.19,14.59,31.45,15.85,15.25,3.02,63.7,63.09,71.22,67.93,45.93,62.45,385,4.29,686,14.43,16.91,18.08,22.74,0.88,1.03,1.11,1.39,91.09,1.95,4.55,2.96,2.4,2.61,2.04,69.36,3.38,54.16,2,232,95.27,63.9,2.16,34.48,1952,4.09,0.14,30900,37600,45700,14800,269,342,400,131,416,25.7,15.3,14.3,0,0,6.12,70.82,60.46,92.82,94.74,2.9,3905.3,1.63,0
4784.99,25879,2.7,3.48,91.95,4.07,1.09,37.83,53.22,44.28,10.24,0,0,18022,77.8,0.72,45.33,23.41,2.42,16.13,34019,10533,10777,6471,10264,9130,6423,6539,30.75,6.27,14.84,44.17,8.03,46.44,6.51,49.01,6.07,40.57,4.61,61.87,6.59,5.6,2.85,78.5,77.44,90.84,73.6,52.86,68.12,149,1.37,1469,50.58,59.16,65.76,72.23,2.87,3.36,3.73,4.1,92.45,0.87,2.33,1.51,2.21,2.41,2.05,48.39,1.39,50.19,2,834,92,44.37,1.2,39.57,1952,3.73,0.14,51900,69500,94100,42200,232,306,423,191,355,35.1,16.5,11.7,70,0,5.68,48.28,36.12,49.2,66.96,8,3226.8,2.45,0
3842.98,15644,3.17,0.07,94.75,0.91,5.01,16.53,26.22,11.04,9.98,0,0,33784,81.25,2.1,43.91,27.4,4.64,21.11,37181,11819,11949,0,5497,10803,10348,1062,6.83,3.87,15.92,22.23,7.05,60.34,37.88,19.29,12.53,32.44,6.42,22.42,9.08,7.79,3.63,84.48,85.45,90.65,86.43,52.95,60.74,81,0.54,277,0,0,0,9.03,0,0,0,0.16,94.56,0.83,16.35,13.15,3.14,3.31,2.66,78.8,3.85,29.02,3,275,94.72,74.9,1.82,37.82,1962,3.29,0.13,54600,66300,81600,27000,204,270,333,129,353,19.2,16.8,11.6,20,0,1.77,68.58,60.89,83.74,92.67,12.9,1211.2,0.66,0
2085.03,10444,3.02,0.41,98.89,0.39,0.45,15.65,29.33,13.36,5.97,10444,100,35951,87.21,1.11,35.14,18.26,5.47,11.06,38146,12564,12564,0,0,18077,16235,606,5.82,7.88,23.12,13.14,3.74,72.41,19.29,17.8,17.67,20.54,7.51,23.61,11.24,9.45,3.31,79.67,78.17,85.3,77.48,71.02,74.89,157,2.2,38,0,18.42,18.42,18.42,0,0.07,0.07,0.07,98.33,0.07,5.63,4.79,3.02,3.13,2.66,78.54,2.08,40.8,3,223,93.95,75.69,0.45,16.14,1973,2.66,0.35,52700,64400,74300,21600,301,357,409,108,441,24,18.8,12.4,0,0,0.36,71.66,55.11,83.07,91.34,17,614.6,2.61,0
5410.63,48718,2.51,19.03,73.65,3.07,14.16,10.76,24.85,11.54,13.51,48718,100,44004,80.23,0.51,54.79,27.89,4.71,14.66,56684,24330,27864,13741,14630,21738,11419,3645,7.68,7.88,19.69,37.48,5.02,64.7,8.84,32.52,5.95,40.1,8.16,36.51,11.95,10.22,3.05,73.04,67.53,86.67,69.74,58.18,69.55,2181,6.71,10313,18.29,28.91,36.3,44.77,3.87,6.12,7.69,9.48,76.13,5.04,6.36,4.03,2.39,2.56,2.21,55.26,6.12,61.1,2,1282,93.81,51.63,0.94,36.19,1950,2.28,0.44,239300,296000,390400,151100,386,545,777,391,589,25.9,20.9,13.9,539,3,21.17,59.62,60.63,82.48,90.09,10.2,4794.1,18.8,1
6461.68,17710,2.41,0.4,95.31,1.41,1.63,12.71,22.59,10.6,16.17,0,0,24685,66.93,0.12,46.43,34.75,8.42,21.68,30585,12919,12665,6199,27620,7293,7408,2395,13.89,5.96,20.41,14.37,7.46,53.27,15.71,23.61,14.6,23.36,12.29,24.84,15.85,14.17,2.9,68.28,66.6,77.49,69.06,59.77,67.55,258,1.74,728,8.79,18.27,19.09,20.74,0.36,0.75,0.78,0.85,96.06,0.42,3.69,2.38,2.34,2.43,2.21,62.4,2.32,47.98,3,473,93.96,60.14,2.33,22.62,1957,3.93,0.57,53600,69600,92500,38900,224,308,381,157,372,27,18.4,12.1,35,1,4.11,52.98,47.83,75.64,84.42,10.1,1748.6,2.51,0
3873.63,25325,2.63,20.21,75.39,2.39,7.55,11.39,24.54,11.1,14.22,25325,100,40776,80,0.51,47.67,31.55,3.31,19.74,46962,17383,18416,14004,12464,16683,12681,1615,6.42,8.59,22.83,17.78,5.36,64.77,22.44,20.91,13.59,24.38,8.16,31.35,10.85,9.58,3.14,75.06,69.94,85.84,67.11,59.27,68.31,548,3.2,2694,15.33,20.68,28.99,37.23,1.63,2.2,3.08,3.96,83.77,2.29,5.14,3.7,2.62,2.83,2.21,71.04,3.13,44.96,3,366,96.34,65.72,5.74,40.44,1952,1.82,0.18,127400,151100,173000,45600,450,558,646,196,611,25.6,24.6,17,0,3,10.64,66,64.92,83.55,93.49,4.1,6127.2,7.62,0
1050.88,18899,2.63,1.01,97.15,1.52,0.87,12.09,22.19,10,13.56,16405,86.8,41491,78.3,0.45,65.44,28.86,1.77,21.31,46272,18326,18423,17815,0,12976,6349,486,2.61,4.65,15.13,27.5,2.61,64.1,22.52,23.7,11.6,33.72,6.09,21.96,9.19,7.73,3.01,84.68,84.07,87.65,81.56,61.03,73.52,190,1.43,576,9.38,9.38,15.1,20.83,0.29,0.29,0.46,0.63,93.69,0.37,2.3,1.77,2.6,2.74,2.16,81.19,0.5,29.14,3,256,96.56,77.32,0,28.52,1967,0.26,0.16,79200,101800,132900,53700,381,455,511,130,517,26.6,19.4,11.7,0,0,3.05,79.92,60.21,85.46,91.62,18.9,1000.4,0.83,0
3377.26,19512,2.49,2.88,90.55,5.66,3.04,12.32,31.49,13.86,4.53,19512,100,49712,93.57,0.51,54.93,8.82,1.35,6.64,60009,23952,24288,21109,35564,21059,11353,547,2.85,1.53,6.32,49.66,2.26,79.6,17.18,23.26,5.47,42.66,7.73,34.45,10.15,8.95,3.16,86.4,86.6,94.98,87.76,56.86,68.22,171,1.57,1438,15.16,20.24,29.35,35.67,1.12,1.49,2.16,2.63,87.37,1.78,4.13,2.59,2.45,2.98,1.83,65.04,1.44,54.19,2,505,93.94,53.34,0,17.03,1977,0.61,0.34,119200,162800,216300,97100,519,594,676,157,641,22.6,22,13.6,0,0,7.37,60.09,41.35,66.94,83.9,6.1,3188.2,9.32,0
1836.38,32893,3.07,1.85,95.15,2.72,0.85,16.62,21.53,10.63,5.06,32893,100,69019,90.11,2.18,68.13,12.69,0.97,11.46,71958,28087,28281,29695,40782,19439,17225,364,1.11,0.61,2.78,53.52,2.28,70.03,12.31,24.99,2.78,46.24,3.85,22.13,7.17,5.55,3.33,91.08,90.7,96.55,90.25,48.26,57.76,90,0.41,1285,11.75,13.31,28.17,38.68,0.46,0.52,1.1,1.51,94.49,0.47,3.31,2.91,3.07,3.15,2.38,91.93,0.34,9.37,4,418,96.24,89.58,0.96,24.64,1978,0.12,0.11,119800,145100,189100,69300,454,530,728,274,631,23,20.4,10.8,0,0,3.91,37.88,49.69,72.86,74.16,15.9,2067.7,0.29,0
3533.2,85486,2.41,3.58,78.57,13.31,15.48,10.15,24.24,10.96,14.48,85486,100,42894,77.92,0.9,53.23,26.68,3.67,16.27,51502,22746,24613,15951,24179,16970,11933,5186,6.16,6.39,14.73,30.16,4.25,67.58,11.86,19.86,8.79,31.33,10.48,33.16,14.45,12.55,2.98,76.33,73.21,91.74,80.39,66.13,73.35,1396,2.51,20506,16.78,25.87,35.29,43.52,4.02,6.21,8.46,10.44,70.41,6.8,5.48,3.38,2.36,2.47,2.24,55.57,7.12,59.47,2,1448,96.08,53.17,0.83,17.06,1957,0.81,0.2,274200,349800,462200,188000,608,738,939,331,788,28.2,25.9,11.1,297,136,23.99,45.57,50.37,77.79,88.59,12.6,6758.9,6.79,5.41
6164.6,17753,2.44,2.15,97.31,0.16,0.57,14.18,26.25,12.61,14.72,0,0,19343,69.52,0.3,32.47,36.23,8.66,21.72,23860,10160,10259,6521,4500,2192,7468,3466,19.72,16.46,36.54,7.94,11.23,53.61,24.24,26.52,21.7,18.05,13.08,23.02,16.32,14.85,2.94,67.32,64.52,71.77,72.27,65.42,70.47,274,1.72,75,13.33,13.33,13.33,13.33,0.06,0.06,0.06,0.06,98.01,0.64,3.35,2.39,2.42,2.46,2.35,66.24,1.89,55.29,2,539,93.12,65.29,4.45,49.35,1950,11.41,0.46,18700,27400,40200,21500,153,202,256,103,279,25.8,16,13.7,8,0,0.42,72.03,59.11,89.57,95.15,5.9,2994.8,0.35,0
1791.99,13937,2.6,0.93,97.24,1.51,0.85,11.2,19.39,9.54,11.82,8016,57.52,66602,84.62,0.99,73.34,22.2,1.56,15.42,79278,34204,34407,27537,0,28738,8619,207,1.5,2.96,7.26,52.37,2.09,67.16,12.2,28.25,4.02,49.3,5.73,23.71,7.46,6.63,2.98,91.6,91.53,96.64,90.49,51.03,60.5,7,0.07,813,10.21,21.53,28.41,35.92,0.6,1.26,1.66,2.1,92.9,0.67,2.5,1.9,2.57,2.68,1.97,87.52,0.24,30.9,3,343,93.99,83.73,0,35.86,1973,0.5,0.11,186000,253700,361200,175200,647,765,959,312,864,26.9,23.6,13.4,0,0,5.83,45.16,53.59,77.17,80.75,24,581.6,1.4,0
1335.8,11929,2.94,0.75,94.89,3.91,1.08,13.26,23.66,11.1,6.89,9612,80.58,57963,88.78,0.7,60.25,16.25,3.27,10.85,62194,22795,22806,45728,17120,20694,24615,331,2.82,2.43,10.11,42.17,4.57,73.62,25.22,23.55,7.13,40.51,5.76,27.54,8.75,7.29,3.26,88,87.87,98.47,87.02,58.97,70.49,80,1.02,935,14.65,32.51,47.81,48.77,1.15,2.55,3.75,3.82,92.43,1.07,3.78,3.06,2.9,3.05,2.25,85.34,0.64,25.48,3,122,97.08,81.1,0.82,40.98,1966,0.22,0.24,151000,181700,233600,82600,397,615,829,432,706,22,21.6,13.3,0,0,7.84,66.98,60.61,76.13,91.11,19.2,621.2,0.61,0
4586.91,13887,2.87,0.36,93.48,0.86,11.26,17.18,27.67,12.28,10.05,0,0,29784,77.47,0.37,34.2,24.65,6.95,29.63,33389,11090,11311,4947,5789,4071,9120,1641,11.94,3.44,22.66,11.22,10.08,57.91,28,14.8,18.67,20.51,10.77,23.34,12.26,11.54,3.33,75.35,76.49,76.16,84.84,58.87,72.05,246,1.96,239,15.06,15.06,15.06,15.06,0.26,0.26,0.26,0.26,92.46,0.65,8.85,6.79,2.85,2.94,2.56,77.03,3.43,35.45,3,348,93.29,74.47,7.47,45.11,1964,6.11,0.08,48000,59800,72600,24600,217,289,345,128,357,21.8,19.1,12,0,0,1.72,66.69,53.88,83.34,90.06,12.9,1079.2,0.89,0
4398.1,14399,2.28,0.15,99.1,0.24,0.88,10.84,24.3,11.85,18.96,0,0,24947,71.61,0.39,49.31,35.71,5.53,15.07,32923,13856,13929,1651,0,6692,7781,1167,8.35,17.68,34.12,11.63,3.35,60.96,36.78,16.29,28.36,17.57,10.17,24.5,11.8,11.06,2.82,74.89,73.9,81.76,76.17,61.4,70.92,156,1.31,148,11.49,17.57,20.95,20.95,0.12,0.18,0.22,0.22,96.87,0.2,2.19,1.38,2.22,2.4,2.01,59.42,0.82,44.37,3,306,95.38,55.15,1.63,36.93,1942,5.02,0.74,56200,73300,95200,39000,231,298,372,141,375,23.6,20.2,12.9,0,0,1.03,80.85,57.47,81.47,93.68,3.8,3807.6,0.51,0
5248.85,65452,2.45,5.26,91.28,1.99,11.51,10.07,22.93,9.64,18.32,65291,99.75,36431,74.03,0.31,50.77,34.6,2.63,15.1,41827,16747,17128,12998,16407,12124,14534,3252,5.08,5.08,18.2,20.9,3.51,60.67,7.93,22.33,5.92,30.76,8.16,22.54,12.53,10.53,2.87,80.41,78.9,89.94,80.27,68.81,75.74,835,1.81,9789,8.69,13.61,18.65,26.79,1.3,2.04,2.79,4.01,82.15,2.16,2.56,1.8,2.4,2.45,2.23,78.44,2.95,63.74,2,2824,90.44,76.79,0.18,22.27,1981,0.33,0.12,77200,93800,118000,40800,522,608,676,154,685,27,22.1,13.7,0,0,14.96,24.78,41.18,62.37,79.51,33.1,1977.9,0.76,0
2839.83,11216,2.37,4.07,93.09,1.92,2.79,11.31,25.34,10.94,14.29,11216,100,31793,77.67,1.02,43.75,30.73,2.5,16.18,39203,17783,17965,13555,12000,19471,10922,691,6.25,6.2,21.19,20.36,3.44,68.73,4.17,19.77,6.36,25.01,10.85,30.95,15.26,13.27,2.99,70.22,69.27,82.31,68.92,73.58,78.5,198,2.43,539,12.99,14.29,29.5,36.36,0.62,0.69,1.42,1.75,93.45,0.67,3.8,2.37,2.35,2.53,2.12,59.62,1.63,53.9,2,726,86.68,55.33,0.55,47.11,1967,1.74,0.51,89600,110900,133500,43900,468,531,595,127,572,27.2,23.5,16,0,0,4.81,54.83,51.97,77.67,91.28,4.2,2685.8,2.89,0
6883.65,61368,2.56,7.32,91.93,0.39,0.5,13.38,26.52,12.38,12.76,61368,100,22886,71.47,0.22,35.15,30.75,10.72,18.67,28117,11108,11552,5988,9164,8027,5917,10179,16.84,12.14,33.44,9.9,7.94,54.73,23.37,20.11,19.64,18.48,12.24,24.67,16.13,14.36,3.07,67.6,63.91,75.26,70.47,59.47,64.81,1713,3.33,406,17.49,22.41,22.41,27.34,0.12,0.15,0.15,0.18,98.03,0.25,4.14,2.93,2.52,2.6,2.41,62.35,2.57,53.3,2,1370,94.6,60.5,10.36,44.01,1950,6.79,0.26,41400,53700,69300,27900,222,286,346,124,363,27.9,18.1,12.4,73,0,0.66,72.06,53.36,88.64,93.67,20.7,2966.4,1.53,19.05
900.37,14917,2.6,28.05,71.62,0.18,0.12,15.34,25.95,13,15.5,0,0,20970,68.75,0.4,27.35,35.11,8.59,15.14,27771,11713,13992,5811,0,12713,4052,2492,17.07,16.55,39.6,14.21,4.75,58.71,50.03,14.93,30.84,18.43,8.61,25.61,13.39,11.29,3.08,67.29,60.3,71.95,75.63,74.76,79.86,677,5.22,49,0,44.9,44.9,44.9,0,0.15,0.15,0.15,97.77,0.33,3.97,2.87,2.55,2.62,2.41,66.77,3.67,43.01,3,425,93.11,64.84,2.35,32.71,1966,9.17,0.84,33300,47900,71400,38100,111,174,245,134,263,21.4,16.6,12.7,0,0,0.33,87.64,58.85,87.2,94.33,40.2,370.6,0.25,0
1879.8,17625,2.58,0.41,99.05,0.36,0.34,11.95,21.26,10.76,17.48,0,0,31503,70.25,0.32,56.52,35.89,5.42,26.6,37683,14716,14603,15156,20509,37688,6290,1302,7.56,8.35,20.07,18.13,5.17,53.22,26.63,26.05,15.44,28.93,7.02,24.59,8.17,7.62,3,82.89,81.96,89.46,84.6,56.83,62.39,109,0.73,313,0,0,5.75,13.74,0,0,0.1,0.24,95.23,0.37,2.46,1.85,2.53,2.67,1.97,84.34,0.56,32.85,3,231,96.72,79.88,4.76,56.71,1958,1.22,0.17,46400,63000,81500,35100,225,308,379,154,377,23.9,15.6,11.6,0,0,1.78,89,70.14,91.39,95.95,22.4,788.6,0.26,0
2822,10993,2.62,0.04,99.5,0.24,0.64,12.99,24.14,10.49,14.1,0,0,34061,76.29,0.21,56.22,30.75,2.7,14.88,39394,14331,14371,35141,8945,4547,7306,383,3.58,6.25,15.88,21.05,2.46,64.11,28.19,24.62,14.79,25.84,7.56,24.63,9.94,8.84,3.1,83.57,83.81,92.12,86.43,53.64,72.43,51,0.55,213,3.76,3.76,3.76,21.13,0.07,0.07,0.07,0.41,95.72,0.23,3.59,2.53,2.56,2.85,2.04,71.53,0.93,40.21,3,156,96.41,64.31,0.64,32.05,1961,0.88,0.18,66500,82200,99100,32600,337,431,509,172,485,24.6,23.2,14.3,0,0,1.94,74.54,53.16,79.32,90.53,6,1832.3,0.1,0
3147.7,13650,2.59,0.48,98.6,0.58,0.99,11.08,21.29,10.55,16.26,13650,100,50191,75.35,0.11,58.32,30.31,2.84,17.76,60182,25576,25657,54000,0,10407,16576,521,3.87,2.21,8.37,43.78,4.36,61.64,16.43,32.31,5.08,46.71,4.84,27.83,7.81,6.45,3.01,84.27,84.85,97.36,88.44,58.26,66.1,65,0.64,1111,13.86,18,20.61,28.17,1.13,1.47,1.68,2.29,89.99,0.69,2.79,2.03,2.55,2.69,2.14,78.49,0.4,37.99,3,376,93.35,74.39,1.06,39.89,1939,0.3,0.32,180700,226400,297600,116900,528,720,921,393,831,24.2,22.8,14.2,0,0,8.14,73.68,65.49,86.48,92.29,3.2,4320.7,9.65,0
9811.74,61018,2.75,70.08,22.43,2.17,10.58,14.76,29.55,13.99,8.45,61010,100,30529,80.91,0.28,25.34,22.77,11.57,10.7,35806,12982,14631,12601,14863,17166,9385,7500,12.38,10.72,34.13,11.83,9.91,63.77,18.07,25.05,20.58,18.05,11.68,43.75,14.82,13.37,3.39,51.36,45.93,67.24,55.83,70.11,74.98,5949,14.4,12026,14.31,25.16,37.09,50.16,2.82,4.96,7.31,9.89,75.9,4.65,11.09,7.39,2.74,3.31,2.47,39.19,10.14,70.23,2,2130,91.24,32.44,5.16,28.73,1951,7.15,0.88,90000,116800,142500,52500,398,500,586,188,561,26.8,24.9,18,6,27,19.71,51.29,54.7,83.44,88.33,3.1,19984.9,19.9,1.86
6242.33,55002,2.66,17.18,69.88,1.55,19.8,15.77,34.62,18.81,8.65,55002,100,22577,81.39,1.8,39.49,20.34,6.14,11.37,29277,11691,13451,6203,10428,9466,8391,11887,22.01,12.26,26.26,26.89,5.78,65.08,8.68,36.81,12.91,28.16,8.97,36.34,13.32,11.19,3.23,71.93,67.31,78.88,71.94,67.14,74.19,1721,4.45,3653,24.58,33.97,44.7,57.71,1.63,2.26,2.97,3.83,80.98,3.63,7.11,4.63,2.61,2.79,2.44,51.58,7.14,54.68,2,2302,89.99,48.26,4,35.84,1974,8.37,0.87,40600,58400,80400,39800,243,312,391,148,391,28.3,19.2,13.3,55,0,6.64,71.5,42.41,70.97,91.18,33.8,1625.5,0.91,0
2872.72,17313,2.82,6.17,90.75,2.5,1.07,12.85,26,12.45,9.36,16654,96.23,55465,85.43,0.95,67.92,20.57,2.2,18.12,64876,23917,25265,3097,36872,25581,14789,245,1.58,2.26,10.94,39.06,3.19,62.54,23.63,24.76,5.4,45.48,9.35,33.04,11.27,10.29,3.01,85.79,82.63,92.81,86.15,56.7,64.08,144,1.21,1041,13.83,18.44,20.75,24.21,0.83,1.11,1.25,1.46,92.87,0.96,2.85,2.1,2.54,2.82,1.86,78.78,0.78,43.59,3,385,94.1,71.01,1.04,12.99,1977,0.11,0,94800,162700,208100,113300,512,596,684,172,660,23.7,19.8,12.5,0,0,6.01,71.28,46.74,75.26,90.6,17,1015.5,0.3,0
6667.17,37757,2.58,0.3,97.8,0.77,1.52,13.56,25.84,12.34,13.83,0,0,26826,76.84,0.58,51.9,31.58,7.07,15.31,32182,12472,12576,3829,15505,4922,8004,3489,9.57,10.45,21.78,14.08,5.06,62.18,26.7,23.26,20.07,20.58,8.32,27.88,10.54,9.53,3.1,76.36,76.57,80.96,79.88,65.55,72.86,510,1.64,565,10.44,10.44,13.63,16.81,0.16,0.16,0.2,0.25,95.26,0.51,4.68,3.14,2.49,2.73,2.08,68.6,1.35,44.13,3,539,96.45,62.46,1.48,39.52,1953,2.24,0.35,40500,51700,68700,28200,236,320,387,151,378,25,19.6,12.9,5,0,1.5,85.35,55.55,85.67,94.77,13.2,2855.3,0.7,0
7475.25,84161,2.52,18.21,80.67,0.32,1.06,13.69,26.01,12.77,14.41,84161,100,19807,67.99,0.3,31.57,32.7,14.65,19.92,25177,10133,10800,7349,5108,12273,13853,17864,21.86,10.62,32.97,9.67,11.23,50.3,25.35,21.52,22.17,18.9,13.04,30.78,16.69,15.06,3.08,60.64,56.99,63.43,65.15,52.32,59.38,3743,5.23,1881,7.18,8.83,11.43,14.3,0.16,0.2,0.26,0.32,94.1,0.79,5.45,3.55,2.44,2.56,2.29,60.01,1.56,46.63,3,3075,91.58,57.33,4.03,42.76,1943,7.08,0.41,26900,37700,52700,25800,165,233,295,130,298,26.7,16.9,12.4,38,0,2.24,78.22,57.76,90.77,95.19,21,4017,2.45,9.09
9407.17,11804,2.17,9.34,87.88,1.14,6.21,8.19,20.86,8.73,15.24,11805,100,26710,78.76,0.35,39.84,27.1,2.27,10.59,33892,16502,17834,6506,10085,10397,8882,1444,12.63,5.57,20.04,15.76,4.21,67.13,7.94,21.96,9.88,24.3,16.51,34.28,19.26,17.92,2.79,65.35,63.85,73.64,59.11,70.08,78.85,241,3.18,1669,21.45,31.94,39.19,47.57,3.03,4.52,5.54,6.73,84.12,4.29,4.12,2.15,2.11,2.18,2.01,59.68,4.81,68.26,2,553,90.76,57.68,1.81,26.58,1964,5.45,0.2,75800,91800,119400,43600,376,429,494,118,507,29.4,21.4,12.8,19,0,14.14,21.41,44.98,77.28,80.93,2,5843.6,2.54,0
4103.43,14302,4.18,0.29,96,1.53,3.08,47.87,63.14,53.34,4.21,0,0,19183,87.83,4.73,42.09,14.65,3.97,6.77,23542,6599,6688,2025,3736,2376,6203,5397,41.77,4.7,11.88,19.93,8.7,43.97,10.01,40.07,14.45,23.9,2.13,58.39,3.35,2.83,3.72,86.22,85.57,92.19,89.42,52.1,60.28,18,0.25,720,63.06,71.53,78.61,82.36,3.17,3.6,3.96,4.15,93.45,1.06,20.52,25.69,3.78,3.77,3.78,40.41,21.71,40.15,3,136,96.17,40.43,1.47,36.76,1973,4.56,0.08,54300,69400,92000,37700,150,240,496,346,297,26.2,20.4,11.7,0,0,5.03,43.96,27.5,39.16,56.97,4.4,3247.5,0.5,0
12061.01,13176,2.68,69.94,28.02,0.13,2.6,15.61,28.64,13.97,11.99,13176,100,13778,62.13,0,13.05,34.8,30.57,16.23,16038,7265,8358,6166,58597,3214,6801,4605,35.13,15.89,43.85,4.55,18.28,42.49,32.89,24.02,31.39,10.87,17.1,39.66,19.22,18.29,3.28,34.82,28.99,34.95,37.58,49.91,53.74,2194,17.16,84,14.29,14.29,14.29,14.29,0.09,0.09,0.09,0.09,95.43,0.28,8.98,6.1,2.66,2.59,2.75,54.03,6.61,54.56,2,423,92.08,55.53,14.66,55.32,1951,15.53,0.86,17800,25200,33700,15900,199,260,317,118,342,35.1,20.3,16.7,0,0,0.64,67.87,58.37,91.14,93.49,3.3,4012.2,1.39,0
5922.12,19505,1.99,5.58,93.87,0.22,2.11,5.94,11.44,5.61,38.78,19505,100,43148,51.89,1.06,68.55,54.3,2.61,28.33,58498,41358,43299,12298,20281,22517,11269,1194,6.19,3.29,11.17,38.01,2.99,40.52,5.58,23.47,5.1,37.37,8.59,16.03,10.01,9.37,2.42,71.15,67.01,78,70.77,65.51,65.09,178,0.89,1171,11.19,16.23,23.83,28.44,0.67,0.97,1.43,1.71,93.46,1.08,1.43,0.9,1.97,1.98,1.9,79.16,1.38,57.29,2,5497,64.1,78.44,0.15,26.18,1973,2.16,0.07,153200,252600,484200,331000,293,463,637,344,543,26.4,22.6,12.3,0,10,6,10.07,54.53,71.99,75.92,11.4,1718.2,0.24,5.92
