gender,year_created,hour_created,tweet_count,retweet_count,user_timezone,name_nchar,name_male,name_female,descr_nchar,descr_male,descr_female,descr_sent,tweet_nchar,tweet_male,tweet_female,tweet_sent,linkcol_red,linkcol_green,linkcol_blue,sidecol_red,sidecol_green,sidecol_blue
female,2013,14,692,0,-6,12,0,0,57,0,0,0,89,0,0,0.5,45,107,54,255,255,255
female,2015,17,3916,0,-8,13,0,0,33,0,0,0,22,0,0,1,0,0,0,192,222,237
male,2013,19,32902,0,-8,10,1,1,158,1,1,0,97,1,1,0,221,46,68,0,0,0
male,2010,21,2262,0,-5,8,0,0,57,1,1,1,102,1,1,0,0,0,0,192,222,237
male,2015,13,285,0,-8,12,0,0,5,0,0,0,126,0,0,-1,0,0,0,192,222,237
female,2012,18,11476,0,-5,12,0,0,5,0,0,0,73,0,0,0,255,0,0,242,225,149
female,2008,12,14241,0,10,9,0,0,149,1,1,2,98,0,0,2.3333333333333335,194,194,52,242,225,149
female,2014,5,30471,0,2,13,0,1,74,0,0,0,40,0,0,2,0,0,0,192,222,237
male,2009,15,1722,0,-5,10,0,0,61,0,0,2,54,0,0,-2,0,0,0,0,0,0
male,2013,7,3520,0,1,8,0,0,159,0,0,2,88,0,0,1,221,46,68,255,255,255
male,2015,11,739,0,0,13,1,0,106,0,0,0,99,0,0,-3,153,153,0,238,238,238
male,2009,5,9241,0,-10,4,0,0,58,1,0,1,113,0,1,0,0,0,0,192,222,237
male,2010,9,63393,0,1,13,0,0,104,1,0,0,109,1,1,2.5,0,0,0,94,212,220
male,2008,12,52259,0,-6,11,0,0,160,1,1,0,139,1,0,-5,153,153,0,238,238,238
male,2011,16,19384,0,-5,12,1,0,38,1,0,0,119,0,0,1,0,0,0,192,222,237
female,2013,7,19379,0,-7,15,0,0,7,0,0,0,39,0,0,0,122,24,171,255,255,255
male,2011,11,14695,0,-5,11,0,0,105,1,1,0,60,1,0,0,208,43,85,255,255,255
female,2014,16,8384,1,-5,14,0,0,26,0,0,0,65,0,0,2,137,201,250,0,0,0
female,2012,7,52852,0,-4,13,1,0,156,1,0,2,125,0,0,3,148,25,9,255,255,255
female,2009,21,49208,0,-4,8,0,0,45,0,0,-3,94,0,0,0.5,153,153,0,0,0,0
female,2010,14,21122,0,0,8,0,0,152,0,0,2,42,0,0,0,184,9,62,255,255,255
male,2013,7,1744,0,-8,13,1,0,75,1,1,2,108,1,1,0.5,47,194,239,0,0,0
female,2009,8,4357,0,-5,11,0,0,115,0,0,0,137,0,0,-1,214,11,52,230,14,24
female,2010,14,69345,0,0,14,1,1,157,0,1,0,116,0,0,0.25,173,103,17,0,0,0
female,2014,17,27803,0,-8,12,0,0,72,0,0,3,91,0,0,2,171,184,194,0,0,0
female,2013,14,12886,0,-8,15,0,0,158,1,1,1.2,132,0,0,2,245,171,181,255,255,255
female,2009,12,2271,0,0,14,0,0,42,0,0,0,96,1,0,-2,0,0,0,189,220,173
female,2012,21,38451,0,-10,7,0,0,3,0,0,0,63,0,0,3,146,102,204,0,0,0
female,2014,16,27730,0,-7,10,0,0,41,0,0,2,123,0,0,3,137,201,250,219,233,237
female,2009,18,82646,0,-5,13,0,0,22,0,0,0,35,0,0,0,237,73,19,0,0,0
female,2008,14,12393,0,-6,6,1,0,22,0,1,0,91,0,0,2,59,148,217,0,0,0
female,2014,7,93038,0,0,11,0,0,145,0,1,0,60,1,0,2.5,0,0,0,0,0,0
female,2012,0,27511,0,-4,15,0,0,49,0,0,0,123,0,0,0,0,0,0,192,222,237
female,2009,7,42967,0,-6,8,0,0,40,0,0,0,31,0,0,0,245,171,181,0,0,0
male,2012,3,6584,0,-1,12,1,0,18,0,0,0,59,0,0,0,153,153,0,238,238,238
male,2007,16,107489,0,-8,5,0,0,152,0,0,1,111,0,1,2,0,0,0,210,218,218
female,2007,16,44353,0,-5,12,0,0,100,0,0,2,115,1,1,0,0,0,0,192,222,237
male,2008,7,69032,0,-7,5,0,0,104,1,0,-0.3333333333333333,77,0,0,-2,47,194,239,0,0,0
female,2010,14,37638,0,-6,14,0,0,99,0,0,0,88,0,0,0,204,51,102,255,255,255
male,2012,12,6024,0,1,7,0,0,94,0,0,2,124,0,1,0,0,0,0,192,222,237
male,2010,18,40106,0,-5,9,0,1,50,0,0,0,53,0,0,-2,255,0,0,242,225,149
male,2012,12,11080,0,0,12,1,0,60,0,0,4,101,0,0,-0.25,0,0,0,0,0,0
female,2011,13,50931,0,-8,15,0,0,10,0,0,0,85,0,0,-0.5,207,12,90,255,255,255
female,2009,5,13689,0,1,15,0,0,2,0,0,0,95,0,0,1,180,11,67,255,255,255
male,2009,17,11407,0,-6,7,0,0,19,0,0,0,33,0,0,0,171,184,194,255,255,255
male,2012,15,35181,0,-7,9,0,0,34,0,0,2,138,1,0,2.5,0,0,0,94,212,220
male,2013,9,25599,0,-4,9,0,0,18,0,0,0,36,0,0,3,74,145,60,255,255,255
male,2009,9,9180,0,-6,9,0,0,125,0,0,0,94,0,0,0,209,20,20,0,0,0
male,2009,6,2158,0,0,12,0,0,74,0,1,-1,101,1,1,2.6666666666666665,0,0,0,94,212,220
female,2012,11,22389,0,1,5,0,0,8,0,0,1,31,0,0,2,137,201,250,255,255,255
male,2011,20,5700,0,-8,9,0,0,9,0,0,-2,134,0,0,-3,153,153,0,255,255,255
female,2012,2,7625,0,-8,11,0,1,160,0,0,-0.5,112,0,0,0,153,153,0,255,255,255
female,2015,13,30190,0,1,14,0,0,104,0,0,0,83,0,0,0.6666666666666666,0,0,0,0,0,0
male,2013,14,2239,0,-7,15,0,0,91,0,0,1.5,41,0,0,0,0,0,0,192,222,237
female,2009,11,1012,0,-8,8,0,1,141,0,0,2.5,136,0,0,2.2,59,148,217,0,0,0
male,2012,20,35472,1,-9,15,1,1,34,0,0,0,32,0,0,0,0,0,0,168,199,247
female,2008,8,59136,0,-5,15,0,1,139,0,1,1.5,129,0,0,0,0,0,0,255,255,255
female,2013,11,129740,0,2,12,0,0,43,0,0,0,118,0,0,1.6666666666666667,171,184,194,255,255,255
male,2012,9,300466,1,0,15,0,0,133,0,0,0,72,0,1,2,171,184,194,255,255,255
female,2012,19,3348,0,-6,9,0,0,67,0,0,0,131,0,0,-0.5,69,128,128,255,255,255
female,2010,13,34281,0,-5,15,0,0,16,0,0,0,66,1,1,-1,0,0,0,255,255,255
male,2014,8,30888,1,-6,12,0,0,158,1,0,-1,140,1,0,-3,0,0,0,192,222,237
male,2011,8,32911,0,1,15,1,1,120,0,0,0,113,0,0,-1.5,0,0,0,255,255,255
male,2009,10,20907,0,-6,8,1,0,158,0,0,-4,115,0,0,2,255,0,0,101,176,218
male,2015,7,4007,0,-5,13,0,0,59,0,0,-3,93,0,0,-1,0,0,0,192,222,237
male,2012,6,11794,0,-10,9,0,0,44,0,0,-1,125,0,0,-0.5,0,0,0,192,222,237
male,2013,22,38811,0,-5,7,0,0,55,0,0,-2,49,0,0,3,242,19,8,0,0,0
male,2011,10,89761,0,-6,13,0,0,77,0,0,0,70,0,0,0.3333333333333333,0,0,0,255,255,255
female,2012,20,48311,0,-6,11,1,0,139,1,1,3,81,0,0,2,0,0,0,192,222,237
male,2008,20,9131,0,-5,11,1,0,87,0,0,1.6666666666666667,124,0,1,0,54,128,36,0,0,0
male,2009,11,791,1,-5,6,0,0,149,0,0,2,85,0,0,1,255,204,77,255,255,255
male,2014,7,24692,0,7,8,0,0,115,0,0,0,129,1,1,-2.6666666666666665,0,0,0,0,0,0
female,2012,17,5072,0,-7,11,0,0,156,1,1,1,95,0,0,2.5,0,0,0,255,255,255
male,2012,5,30288,0,-5,6,0,0,73,0,0,-3,138,0,0,0,0,0,0,0,0,0
female,2010,13,6969,0,-6,12,0,0,5,0,0,0,40,0,0,-2,217,31,93,0,0,0
male,2013,12,18,0,2,11,0,0,29,0,0,0,144,0,0,2,171,184,194,192,222,237
male,2011,7,153,0,-6,8,0,0,131,0,0,-0.5,133,1,0,-1.5,221,46,68,0,0,0
female,2013,8,465,0,4,12,0,0,43,0,0,1,45,0,0,2,146,102,204,0,0,0
male,2014,17,71098,0,-5,10,0,0,20,0,0,0,139,0,0,2,0,0,0,192,222,237
male,2011,10,17761,0,-5,12,0,0,149,1,1,0,102,1,0,0.5,235,12,12,255,255,255
male,2010,7,193818,0,-5,9,0,0,118,1,0,0,129,1,1,0,0,0,0,255,255,255
male,2008,7,17581,0,-6,11,0,0,126,0,0,2.6666666666666665,120,0,0,1,255,116,9,0,0,0
female,2009,9,11508,0,0,10,0,0,42,0,0,3,124,1,0,-2,59,148,217,0,0,0
male,2010,12,9921,0,-5,9,1,1,34,0,0,0,97,0,0,-2,153,153,0,238,238,238
male,2009,18,93307,0,-6,10,1,0,43,0,0,1,110,0,0,4,153,153,0,255,255,255
female,2013,2,9199,0,2,7,0,0,93,0,0,0,88,0,0,-1,245,171,181,0,0,0
female,2014,14,200556,0,-8,11,0,0,24,0,0,0,142,1,0,1.6666666666666667,0,0,0,192,222,237
male,2012,8,73223,0,1,14,0,1,98,0,0,0,93,0,0,-1,146,102,204,255,255,255
female,2011,12,6910,0,2,13,0,0,128,0,0,0,138,0,0,-1.5,247,5,5,0,0,0
female,2010,8,2554,0,-6,12,0,0,26,0,0,0,98,0,0,0,0,0,0,0,0,0
female,2014,13,2734,0,-6,14,0,0,134,0,0,0,136,0,0,2.5,59,148,217,0,0,0
female,2012,8,636,0,-5,10,0,0,58,0,0,0,133,0,1,2,89,61,61,0,0,0
female,2009,7,14450,0,-5,15,0,0,50,0,0,0,94,0,0,0,255,0,0,101,176,218
male,2012,7,22731,0,1,8,0,0,107,0,0,0,137,0,0,0,63,0,179,255,255,255
female,2010,23,125088,0,2,7,1,0,74,0,0,0,68,1,0,0,180,11,67,255,255,255
female,2014,20,14609,0,-7,15,0,0,73,0,0,-2,57,0,0,0,255,85,170,0,0,0
female,2014,14,14209,0,-8,7,0,0,130,1,1,0,141,1,0,1.5,0,0,0,0,0,0
male,2011,8,3181,0,-6,9,0,0,135,1,0,0,38,0,0,-2,0,0,0,0,0,0
male,2012,7,6793,0,-5,10,0,0,158,0,1,0,137,1,0,-0.5,0,0,0,192,222,237
male,2012,15,76256,0,-4,7,0,0,119,0,0,0.5,27,0,0,3,47,194,239,0,0,0
female,2009,18,2398,0,-7,11,0,1,20,0,0,0,80,0,0,0,0,0,0,192,222,237
male,2015,3,19961,0,2,15,0,0,34,0,0,0,111,0,0,-2,0,0,0,192,222,237
male,2012,14,6769,0,1,12,0,0,89,0,1,3,49,0,0,0,171,184,194,255,255,255
male,2012,23,19436,0,-5,11,0,0,158,0,0,-1,138,0,1,-2,0,0,0,192,222,237
male,2010,12,19093,0,-6,14,0,0,14,0,0,2,67,0,0,-3,0,0,0,0,0,0
male,2010,22,44207,0,-5,7,0,0,65,1,0,2,45,1,0,-3,0,0,0,255,255,255
male,2009,13,37023,0,-8,8,0,0,57,1,1,0,86,0,0,2,157,88,46,217,177,126
male,2015,9,1047,0,-8,11,0,0,86,0,0,0,97,0,0,2.5,0,0,0,192,222,237
male,2015,5,1521,0,-8,14,0,0,31,0,0,0,120,0,0,1.3333333333333333,171,184,194,0,0,0
female,2011,9,21734,0,-7,10,0,0,83,0,0,0.5,100,0,0,-3.5,217,152,149,255,255,255
female,2013,2,41627,0,7,9,0,0,47,0,0,-3,68,0,0,0.25,55,104,219,255,255,255
female,2008,1,368367,0,-7,8,0,0,159,0,0,0.8,93,0,0,-2,0,0,0,255,255,255
male,2009,1,38838,0,3,13,1,1,142,0,0,1,136,1,0,1,157,88,46,217,177,126
male,2008,20,2151,0,-5,9,1,0,141,0,0,-2,100,0,1,0.5,0,0,0,189,220,173
female,2013,12,61339,0,-3,12,0,0,92,0,0,0,135,1,0,0.5,0,0,0,255,255,255
male,2014,21,4784,0,-5,12,0,0,48,0,0,0,139,0,0,3.5,221,46,68,255,255,255
female,2009,12,47680,0,-5,12,0,0,150,1,0,2,120,0,0,0,0,0,0,255,255,255
male,2014,16,934,0,-5,9,0,0,111,0,0,0,95,0,0,0,0,0,0,192,222,237
male,2011,17,31835,1,-8,11,0,0,43,1,1,0,41,0,0,0,0,0,0,192,222,237
female,2011,19,9991,0,-6,8,1,1,133,0,0,0,92,0,0,2,0,0,0,192,222,237
male,2015,11,65,0,1,10,0,0,109,1,1,0,128,1,1,0,0,0,0,192,222,237
female,2012,7,20657,0,-5,8,0,0,36,0,0,0,83,0,0,-2.25,146,102,204,0,0,0
male,2011,21,575793,0,-7,9,0,0,149,0,1,1,97,1,0,-1,31,152,199,255,255,255
male,2011,15,171079,2,-6,12,0,0,91,0,0,0,117,0,0,3,245,39,221,255,255,255
female,2009,8,9055,0,0,12,0,1,69,0,0,0,85,0,0,0,240,31,31,0,0,0
male,2009,4,7349,0,1,14,0,0,88,0,0,2,85,0,0,0,0,0,0,0,0,0
male,2015,16,582,0,-9,8,0,0,58,0,0,0,70,0,0,-4,0,0,0,192,222,237
female,2009,1,143823,0,-8,10,0,0,159,0,0,-1,137,1,1,0,0,0,0,0,0,0
female,2011,8,23403,0,-8,8,0,0,101,1,0,3,108,0,0,0,74,145,60,0,0,0
male,2013,15,2367,0,-5,13,0,0,159,0,1,-2,122,0,0,-2,0,0,0,255,255,255
female,2012,3,43614,0,-7,12,0,0,68,1,0,0.5,72,0,0,0,197,141,230,0,0,0
female,2009,6,68318,0,0,13,0,0,140,1,0,2,136,1,0,0,0,0,0,192,222,237
female,2012,4,32252,0,1,7,0,0,159,1,1,-1,133,0,0,-2,146,102,204,255,255,255
male,2012,4,18839,0,1,10,0,0,21,0,0,0,93,0,0,1.5,171,184,194,0,0,0
male,2013,8,80870,0,1,12,0,0,88,1,0,0,111,1,1,2,250,116,62,0,0,0
female,2013,4,2056,0,-6,7,0,0,88,0,0,0,64,0,0,-1.5,139,20,199,255,255,255
female,2012,12,5190,0,-7,11,0,0,78,1,1,0,130,0,0,-2.3333333333333335,245,171,181,0,0,0
female,2013,13,19915,0,-4,15,0,0,102,1,1,0.5,120,1,0,-0.5,74,145,60,255,255,255
female,2011,13,14485,0,-6,11,0,1,45,0,0,-1,72,0,0,2,255,0,0,255,255,255
female,2013,10,7585,0,0,14,0,0,9,0,0,0,63,0,0,0,171,184,194,0,0,0
female,2011,21,12666,0,-5,15,0,0,70,0,0,-2,14,0,0,-2,31,152,199,198,226,238
female,2014,14,2946,0,-8,11,0,0,90,0,0,3,75,0,0,3,0,0,0,192,222,237
male,2012,16,99833,0,-8,12,1,0,88,0,0,3,28,0,0,0,0,0,0,192,222,237
male,2013,0,49907,0,-7,6,0,0,17,0,1,3,108,0,0,0,0,0,0,192,222,237
male,2011,17,93752,0,-6,13,1,0,138,0,1,1.6666666666666667,38,0,0,3,255,0,0,0,0,0
female,2012,11,20244,0,-5,6,0,0,117,0,0,-1,77,0,0,2,74,145,60,255,255,255
female,2013,19,796,0,-8,15,0,0,26,0,0,0,91,0,0,-3,146,102,204,0,0,0
female,2014,15,14701,1,-8,13,0,0,24,0,0,0,58,1,1,1,89,250,217,0,0,0
female,2012,9,704,0,-7,14,0,0,152,0,0,1,118,1,0,0,221,46,68,238,238,238
female,2012,12,7071,0,-8,10,0,0,15,0,0,2,47,0,0,0,153,153,0,238,238,238
female,2011,22,4814,0,-6,15,0,0,90,0,0,1.6666666666666667,126,1,0,0,0,0,0,0,0,0
female,2012,13,2809,0,-4,13,0,0,44,0,0,1,56,0,0,0,0,0,0,192,222,237
female,2009,15,12755,0,0,12,0,0,114,0,0,0,139,0,0,1,255,204,77,0,0,0
female,2015,16,28,0,-8,12,0,0,9,0,0,0,73,0,0,0,221,46,68,0,0,0
female,2009,15,13235,0,-8,7,0,0,147,0,0,0,104,0,0,2,212,154,78,255,255,255
female,2009,11,17545,0,-5,15,1,0,23,0,1,0,129,0,0,1.5,212,32,128,82,11,11
male,2010,8,165973,0,-6,13,1,0,8,0,0,0,55,0,0,-1,0,0,0,255,248,173
male,2011,15,20939,0,-6,11,0,0,21,0,0,1,125,1,0,-4,0,0,0,192,222,237
male,2012,6,26652,0,-5,9,0,0,64,0,0,0,140,0,0,0.3333333333333333,0,0,0,192,222,237
female,2008,8,82852,0,0,6,0,0,144,0,0,1,95,0,0,1,153,0,0,0,0,0
female,2015,16,1768,0,-8,12,0,0,137,0,0,3,41,0,0,-2,0,0,0,192,222,237
male,2014,23,1822,0,-6,10,0,0,64,0,0,0,103,0,0,-0.6666666666666666,171,184,194,0,0,0
male,2015,6,15507,0,5,12,0,0,43,1,0,0,35,1,0,0,128,117,80,0,0,0
female,2009,18,11767,0,-5,13,1,0,147,1,0,3,137,0,0,0,153,153,0,255,255,255
female,2013,8,31291,0,-5,10,0,0,54,0,0,-1,91,1,0,0,0,0,0,192,222,237
male,2011,23,6472,0,-7,8,0,0,130,0,0,0,130,0,0,2.75,59,148,217,0,0,0
female,2009,16,4406,0,-6,8,0,0,78,1,0,1,69,0,0,-2,59,148,217,204,51,102
female,2013,7,1184,0,3,12,0,0,82,1,1,0,61,0,0,1,61,25,87,255,255,255
male,2009,13,3684,0,-6,13,0,0,133,0,0,-0.3333333333333333,88,0,0,2,59,148,217,238,238,238
female,2014,11,79641,0,-8,13,0,0,27,0,0,3,137,1,0,2.3333333333333335,221,46,68,0,0,0
male,2011,8,59513,0,-6,10,0,0,56,0,0,-1,119,0,0,2,0,0,0,192,222,237
male,2009,21,144688,0,-7,14,1,0,113,0,0,0,70,0,0,-4,0,0,0,255,255,255
female,2010,6,48283,0,1,15,0,0,48,0,0,0,53,0,0,-2.5,0,0,0,255,255,255
female,2013,19,22658,1,-6,10,0,0,16,0,0,0,119,0,0,1,171,184,194,0,0,0
female,2015,11,9939,0,-5,8,0,0,29,0,0,0,51,0,0,2,221,46,68,0,0,0
female,2010,12,64545,0,-5,9,1,0,157,1,0,3,119,0,0,1.5,180,11,67,255,255,255
female,2012,9,25728,0,-7,15,0,0,17,0,0,0,69,0,0,-2,179,0,122,0,0,0
female,2009,20,26622,0,10,15,0,0,160,0,0,2,135,0,0,3,0,0,0,168,199,247
female,2009,16,8299,0,-6,10,0,0,55,1,0,2,94,1,0,-4,0,0,0,101,176,218
female,2011,20,62377,0,-7,8,0,0,31,0,0,0,71,0,0,-2,0,0,0,192,222,237
male,2009,20,120006,0,-5,15,1,1,142,0,0,2,67,0,0,1.5,0,0,0,94,212,220
male,2007,14,25008,0,-5,10,0,0,41,0,0,0,121,1,0,-0.5,48,48,48,255,255,255
female,2014,16,3070,0,10,13,1,1,64,0,0,3,120,0,0,2,221,46,68,255,255,255
female,2011,12,12464,0,0,13,0,1,94,0,0,3,70,0,1,3,195,88,23,255,255,255
female,2010,10,25349,0,-5,13,1,1,113,1,1,-1,135,0,1,2,0,0,0,255,255,255
female,2011,17,50578,2,-5,8,0,0,38,0,0,-1,60,0,0,3,153,153,0,238,238,238
male,2009,14,20617,0,-5,5,0,0,159,1,1,1.5,140,0,0,0,0,0,0,192,222,237
female,2010,9,9545,0,2,14,0,0,46,0,0,1,94,0,0,1,255,203,164,0,0,0
female,2011,19,32906,0,-5,13,0,0,136,1,0,0.6666666666666666,107,0,0,1,59,148,217,255,255,255
male,2013,17,14543,0,-4,7,0,0,13,0,0,0,76,0,0,3,140,10,10,0,0,0
female,2011,11,2936,0,-3,9,0,0,47,0,0,0,74,0,0,-3,0,0,0,255,255,255
female,2013,9,20880,0,2,10,0,0,48,0,0,4,134,0,0,3,171,184,194,0,0,0
male,2012,18,24175,0,-4,13,0,0,44,0,0,0,71,0,0,0,250,3,3,0,0,0
male,2015,4,884,0,-8,13,1,0,86,1,0,-1,137,0,1,-3,0,0,0,192,222,237
female,2010,17,54235,0,-8,14,0,0,23,0,0,0,139,0,0,-2.6666666666666665,59,148,217,192,222,237
male,2009,14,32,0,-8,9,0,0,160,0,0,1.5,131,0,0,1,0,0,0,192,222,237
male,2011,6,4052,0,1,13,0,0,158,1,1,1.5,131,0,0,0,0,0,0,189,220,173
male,2009,7,127830,0,1,14,0,0,97,0,0,-1.5,128,0,0,0,245,171,181,255,255,255
male,2011,8,1413,0,0,10,0,0,150,0,0,-1,136,0,0,0,59,148,217,101,176,218
female,2009,13,26963,0,-5,9,0,1,76,0,0,0,44,0,0,0,245,171,181,255,255,255
male,2009,13,1030,0,-6,10,0,0,152,0,0,1,94,0,0,-1,153,153,0,238,238,238
male,2010,14,34265,0,-5,12,0,0,41,1,0,-5,73,0,0,-2.3333333333333335,201,47,20,209,75,75
female,2009,16,20393,0,-5,7,0,0,155,1,0,2.75,70,0,0,3,0,0,0,255,255,255
male,2013,20,9349,0,-7,12,0,0,129,0,0,-2,45,0,0,2,137,201,250,0,0,0
male,2014,12,19584,0,-8,11,0,0,150,0,0,-1,141,1,0,2,74,145,60,192,222,237
male,2011,9,4543,0,-8,8,0,0,101,0,0,3.25,27,0,0,3,0,0,0,192,222,237
male,2011,11,8253,0,0,10,0,0,51,1,0,0,111,0,0,0,0,0,0,255,255,255
male,2011,11,4204,0,-6,11,1,0,139,0,1,3,139,1,0,-1,0,0,0,192,222,237
female,2009,14,14979,0,0,14,1,1,141,0,0,1,96,0,0,-1,104,25,168,255,255,255
male,2009,16,106218,0,-5,6,0,0,103,1,1,0,109,0,0,0,0,0,0,192,222,237
female,2010,15,175896,0,-6,14,0,0,38,0,0,1,27,0,0,-4,227,173,250,0,0,0
female,2011,1,3229,0,2,14,0,0,32,0,0,-5,59,0,0,0,56,84,48,255,255,255
male,2010,16,1153,0,-5,15,0,0,36,0,1,0,132,0,0,0,47,194,239,255,255,255
male,2009,9,1773,0,0,6,0,0,16,0,0,0,26,0,0,0,0,0,0,192,222,237
male,2010,6,6601,0,0,12,1,1,50,0,0,3,139,1,0,0.5,0,0,0,192,222,237
male,2009,12,5217,0,1,12,0,0,106,0,0,1.3333333333333333,88,0,0,0,0,0,0,192,222,237
male,2012,11,2916,0,-5,12,0,0,102,1,0,0,126,1,0,3,221,46,68,255,255,255
female,2009,7,155512,1,0,9,0,0,97,0,0,3,133,0,0,0.5,0,0,0,192,222,237
male,2012,23,3434,0,-4,10,1,0,94,0,1,1,81,0,0,1.5,0,0,0,192,222,237
female,2014,17,12559,0,-5,8,0,0,81,0,0,0,44,0,0,2,0,0,0,255,248,173
female,2009,18,76241,0,-8,11,0,1,143,0,0,2.5,73,0,0,-4,255,0,0,101,176,218
female,2013,10,7586,0,0,14,0,0,9,0,0,0,63,0,0,0,171,184,194,0,0,0
female,2010,14,9734,0,-10,9,0,0,59,0,0,0,103,0,0,0,0,0,0,0,0,0
female,2011,12,8518,0,-5,14,0,0,29,1,0,1,140,0,0,2,51,51,51,238,238,238
male,2011,12,10670,0,0,11,0,0,155,0,0,1.6666666666666667,136,1,1,1.5,0,0,0,192,222,237
female,2009,21,85784,0,-6,9,0,0,27,0,0,0,138,1,1,-1.5,0,0,0,0,0,0
male,2012,15,1915,0,-8,12,0,0,145,1,1,3,98,1,0,-3,0,0,0,255,255,255
female,2012,9,27298,0,-5,12,0,1,23,0,0,0,137,0,0,0,180,11,67,204,51,102
female,2009,19,64996,0,-5,13,0,0,104,0,0,0,140,0,0,-3,59,148,217,0,0,0
female,2009,14,18499,0,-5,10,0,0,141,1,0,-5,54,1,0,-2,180,0,91,140,222,151
male,2013,10,12608,0,3,6,0,0,22,0,0,0,64,0,0,-2,0,0,0,192,222,237
female,2009,18,7105,0,0,10,0,0,48,0,0,0,65,0,0,2,171,184,194,0,0,0
male,2009,23,42007,0,-8,7,0,0,13,0,0,0,58,1,0,2,153,153,0,238,238,238
male,2011,1,19788,0,2,10,0,0,16,0,0,1,40,0,0,-4,56,84,48,238,238,238
male,2015,14,5295,0,-8,15,0,0,118,0,0,0,88,1,0,-2,0,0,0,192,222,237
male,2011,17,97292,0,-5,11,0,0,160,1,1,0,114,1,0,-1.5,0,0,0,192,222,237
female,2013,11,4464,0,-5,12,0,1,139,0,1,3,142,0,1,-0.5,0,0,0,255,255,255
male,2015,15,4358,0,-8,11,0,0,11,1,0,0,47,0,0,0,0,0,0,192,222,237
female,2012,13,7963,0,-5,10,0,0,118,0,0,1.3333333333333333,51,0,0,-1.3333333333333333,255,0,0,101,176,218
male,2010,10,21639,0,-5,9,0,0,112,0,0,0.5,79,0,0,-3,74,145,60,255,255,255
male,2011,20,11952,0,-5,10,0,0,84,1,0,1.75,124,0,0,3,153,153,0,255,255,255
female,2014,8,2543,0,-8,12,0,0,23,0,0,0,75,0,0,-2,0,0,0,192,222,237
male,2009,9,15471,0,-6,14,0,0,148,0,0,-2,135,1,0,-3,0,0,0,189,220,173
female,2010,2,49424,1,8,7,0,0,26,0,0,0,63,0,0,0,250,116,62,0,0,0
female,2012,6,7592,0,0,14,0,0,7,0,0,0,97,0,0,0.5,0,0,0,192,222,237
female,2012,8,8819,0,-10,8,0,0,49,0,1,0,134,0,0,0,0,0,0,255,255,255
female,2014,20,27331,0,-4,7,0,0,15,0,0,0,58,0,0,0,204,204,255,0,0,0
male,2013,21,11440,0,1,15,0,0,158,0,0,-2.5,31,0,0,0,0,0,0,0,0,0
female,2013,11,662,0,2,14,0,0,160,0,0,0.5,110,0,0,-0.5,59,148,217,134,164,166
female,2011,1,86124,0,2,9,0,0,15,0,0,0,130,0,0,2,180,11,67,204,51,102
female,2013,13,4538,0,-4,11,0,0,51,0,0,-1,131,0,0,0,0,0,0,192,222,237
male,2009,13,10677,0,0,7,0,0,121,0,0,-2,72,0,0,0,0,0,0,189,220,173
male,2011,20,1238,0,-6,11,0,0,6,0,0,0,133,0,0,1,255,0,0,101,176,218
female,2011,10,28222,0,-6,13,0,0,50,0,0,-4,79,0,0,2,0,0,0,192,222,237
male,2013,9,4522,0,-5,13,1,0,138,0,0,0,120,0,0,0,146,102,204,0,0,0
male,2011,16,38769,0,-7,13,1,0,56,1,0,2.5,139,1,0,0,0,0,0,192,222,237
male,2014,19,2326,0,-7,10,0,0,66,0,0,0,26,0,0,0,0,0,0,255,255,255
female,2011,17,18739,0,-5,14,0,1,160,0,0,0.16666666666666666,142,0,0,2,0,0,0,192,222,237
male,2008,6,20774,0,3,13,0,0,123,0,0,1,67,1,1,0,0,0,0,168,199,247
male,2011,13,2588,0,-5,8,0,0,47,0,0,2,48,0,0,-2,59,148,217,0,0,0
male,2010,6,73267,0,1,11,0,0,46,0,0,0,114,1,0,-3,74,145,60,0,0,0
male,2010,8,21835,0,-6,9,1,1,127,0,0,0,140,1,0,0,0,0,0,192,222,237
female,2012,9,12283,0,-8,9,0,0,34,0,0,0,75,0,0,2,137,201,250,0,0,0
male,2013,16,50245,0,0,15,1,1,145,1,1,3,123,1,0,-2.5,0,0,0,255,255,255
male,2009,5,6633,0,0,9,0,0,53,0,0,1,98,1,0,4,153,153,0,238,238,238
male,2009,16,18294,0,-6,9,1,0,135,1,1,2,103,0,0,-1,47,194,239,0,0,0
female,2011,10,32919,0,-5,9,0,0,48,0,0,-2,85,0,0,0,0,0,0,255,255,255
female,2014,17,1579,0,-6,13,0,0,54,0,0,0,63,0,0,-3,0,0,0,192,222,237
female,2009,4,1724,0,0,13,1,1,154,0,0,-2,116,0,0,-2,0,0,0,255,255,255
male,2009,9,5203,0,-8,9,0,0,34,0,0,0,89,1,0,0,59,148,217,255,255,255
female,2008,21,21326,0,-5,13,0,0,95,0,0,0,122,0,0,0,0,0,0,0,0,0
female,2011,12,2592,0,-6,11,0,0,34,0,0,-2,110,0,0,-1,0,0,0,192,222,237
male,2011,11,1701,0,-5,11,0,0,2,0,0,0,120,0,0,-2,0,0,0,255,255,255
female,2014,17,447,0,0,5,0,0,141,0,0,2.5,119,0,0,-2,59,148,217,192,222,237
female,2011,5,83365,0,0,7,0,0,149,0,0,-0.6666666666666666,103,1,0,0.5,59,148,217,0,0,0
