BALANCE,BALANCE_FREQUENCY,PURCHASES,CREDIT_LIMIT,ONEOFF_PURCHASES,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
4507.733288,1,4754.32,9500,3636.53,957.077692,0,12
1117.635883,1,0,1200,0,361.250401,0,12
5083.397311,1,331.95,8000,331.95,1088.959964,0,10
3649.559565,0.818182,1490,12500,1490,747.486806,0,12
77.45581,1,558.28,8000,270.52,149.982513,0.333333,12
1362.418281,1,1477.44,1500,900,1058.84479,0,9
189.12074,0.909091,1051.1,3000,0,168.227161,0.375,12
2374.663583,1,2242.26,2850,1222.96,874.422722,0,12
1112.070216,1,179.24,4000,59,368.652894,0,12
2569.379868,1,972.65,5500,162.95,590.361005,0,12
2883.906333,1,4620.34,7500,4300.42,1090.368608,0.083333,12
71.046063,0.181818,1023.8,20000,1023.8,116.063003,0,12
3366.051663,1,6344.3,12000,4438.8,694.340138,0.083333,12
7190.047748,1,1549.61,17500,1549.61,1770.058766,0,12
68.039722,0.454545,734.11,5000,734.11,102.554198,0.5,12
5066.461251,1,2274.21,5000,1282.85,6174.387335,0,12
2454.610005,1,1635.69,3000,0,1113.097672,0,12
64.329876,0.272727,627.03,6000,482.03,112.874987,1,12
1284.63314,1,55.5,3000,0,421.385587,0,12
76.93561,0.833333,277,8500,277,109.433095,0.333333,6
950.563525,0.909091,7479.95,15000,7479.95,319.437528,0.888889,11
5178.179489,1,3937.59,9500,2606.42,1143.849403,0,12
531.455619,1,6300.4,16500,6300.4,182.288774,1,12
263.6992,1,1856.64,1800,0,1991.577214,0,12
492.070146,0.8,4924.41,10500,4924.41,149.408227,1,10
1034.660626,0.833333,1308.11,1500,1308.11,207.007715,0,6
11547.52001,1,49039.57,22500,40761.25,2974.069421,0.25,12
8997.488544,1,4604.72,9000,4020.33,7060.930982,0,12
9149.4096,1,227.8,9500,227.8,6510.915661,0,12
1296.922119,1,2327.49,6000,2327.49,360.670758,0,12
1758.979585,0.818182,1199,6750,1199,422.041626,0.111111,11
194.493602,1,1174.76,4500,0,203.755356,0,12
3294.37955,1,0,4000,0,1228.291582,0,12
5404.202992,1,469,7000,286,1468.475204,0,6
5484.800476,1,0,6000,0,1306.960035,0,12
181.463092,1,133.39,2500,133.39,169.473399,0,12
1311.732049,1,10700.63,6000,2912.65,280.014823,0.818182,12
542.218074,1,0,1500,0,189.52525,0,12
1029.101022,1,49.1,1000,0,8269.955787,0,12
1202.975648,1,11313.77,6000,10133.7,281.611634,0.833333,12
1095.379426,1,0,1200,0,256.494357,0,12
4546.766836,1,3525.37,15000,0,1442.933291,0.25,12
28.934197,0.909091,258.74,12000,258.74,105.034384,1,12
3457.086184,1,2448.6,1700,0,38512.12477,0,12
23.290641,0.727273,293.99,12500,194.99,93.027601,0.333333,12
9559.783145,1,709,10500,709,2042.09446,0,10
2154.175363,1,1628.07,5000,1628.07,507.655831,0,12
2627.184835,1,0,3150,0,10636.14839,0,12
2689.586312,1,0,7000,0,663.360789,0,12
3452.538704,1,11681.64,10500,11681.64,1198.614519,0,12
1068.031748,0.727273,98.97,2500,0,445.215577,0,12
7295.920263,1,0,7500,0,3082.801095,0,12
7975.19143,1,1142.15,9000,1017.65,2902.18515,0,12
1866.608592,1,1494.5,8500,1494.5,462.41515,0,12
259.467265,0.909091,646.24,10000,646.24,183.086463,0,12
1298.191599,1,0,3500,0,505.965923,0.083333,12
313.387813,1,3608.88,15000,2124.75,182.527745,1,12
7088.358802,1,0,7500,0,2183.319473,0,12
4458.045588,1,0,5000,0,1708.136351,0,12
2690.771926,1,12465.21,13000,9805.73,653.194444,0,12
15244.74865,1,7823.74,19000,7564.81,4467.520244,0,12
0.327199,0.454545,24.64,1800,24.64,26.849523,0,12
2492.726282,1,27957.68,9000,23032.97,537.372671,1,12
47.424621,0.545455,372,4000,273.6,149.47264,0.2,12
4114.723127,1,1841.62,7500,1456.94,950.496396,0,12
2450.031338,1,1678.07,6500,824.21,512.073385,0,12
8781.831676,1,11674.64,16000,9400.96,2372.97281,0,12
1642.024936,1,2094.38,4500,2094.38,556.378998,0,12
2739.836747,0.909091,0,3000,0,1384.882852,0,11
1946.447038,1,411.38,2500,411.38,513.547978,0,12
9.962695,0.545455,99.19,4000,0,147.337498,0.166667,12
394.269079,0.363636,525,2500,525,82.631551,0,12
5935.917803,1,1956.06,11500,1777.14,1338.082337,0,12
266.588825,1,1750.51,3500,1515.46,193.898848,0.25,12
917.732846,1,18.41,1000,0,424.623595,0,12
3183.529482,1,386.12,4000,386.12,752.309324,0,11
2071.736764,0.909091,0,2100,0,570.229181,0,11
6980.581442,1,0,14500,0,1536.151742,0,12
724.26159500000006,1,625.46,7500,198.4,234.277687,0,12
2469.665655,1,963.13,7000,963.13,639.521888,0,12
202.190447,0.545455,2011.81,2100,2011.81,165.070133,0.8,12
6787.661776,1,99.5,8000,0,2293.582697,0,12
107.298227,0.636364,1084.09,8000,0,152.094041,0.714286,12
3946.876897,1,207,8500,0,886.539252,0,12
1246.393805,1,1757.47,5000,907.05,309.542834,0,12
7155.328723,1,3837.59,9500,1860.18,2500.582848,0,12
2147.939753,0.818182,117.57,8000,117.57,542.296729,0.1,12
32.612745,1,1223.41,6000,769.41,129.304142,0.8,12
5380.796813,1,1710.24,6000,817.32,3215.771919,0,12
3419.661676,1,11.06,4000,11.06,1243.56477,0,12
8900.194109,1,0,12000,0,2452.882838,0,12
837.950585,1,8273.18,7000,2904.89,208.069929,1,12
2113.098241,1,619.93,4000,0,508.775831,0,12
16.371699,0.3,190,4000,0,139.674841,0.5,10
3774.063585,1,7680.08,11500,5050.97,1256.196236,0,12
1088.031913,1,9734.63,8500,3756.01,204.762568,0.083333,12
2.175751,0.454545,0,3000,0,56.686755,0.2,12
5248.392421,1,8403.17,13000,7469.7,1183.069705,0.25,12
9.581344,1,118.6,3300,70,56.500841,0.1,12
3123.339488,1,11202.09,7500,10929.53,887.495688,0.083333,12
1670.928797,1,794.52,1750,794.52,1196.302503,0,12
537.389322,0.9,1704.22,1500,150.5,160.592311,0.125,10
1803.955439,1,1044.43,5000,801.35,518.001095,0,12
2394.126386,1,3651.59,4500,1544.79,1646.768053,0.083333,12
544.879717,1,6477.6,7500,3301.6,235.661045,0.833333,12
288.474257,1,1025.03,2800,0,183.177287,0.083333,12
1434.097191,1,0,2400,0,390.202217,0,12
79.554406,0.636364,472.71,16000,472.71,108.579632,0,12
2134.513436,1,733.35,3000,78.6,1017.637027,0.090909,11
4925.502001,1,3050.72,11500,989.14,3913.712987,0.166667,12
62.32157,0.636364,601.35,7000,468,161.420141,0.25,12
1062.752143,1,0,1200,0,369.566083,0,12
5347.377116,0.545455,0,10500,0,3614.801495,0,12
8.555864,1,0,5000,0,96.13968,0,12
164.649775,1,1764.86,10000,1149.34,212.73674,1,12
299.765294,1,2352.2,6500,1136.7,185.468819,0.25,12
3725.636832,1,0,4000,0,1537.255049,0,12
306.877248,1,3877.85,12500,2183.56,205.024983,1,12
14411.95798,1,5958.17,15000,3161.46,8096.79502,0,12
1759.969888,1,5969.33,16500,3755.24,445.131364,0.25,12
1482.235539,1,14604.87,15500,2475.93,340.717801,1,12
6014.806806,1,433.63,7000,433.63,1663.455756,0,12
5619.157028,1,2790.76,14000,2549.25,1355.651702,0,12
365.12275,1,571.32,4000,0,216.48223,0.454545,12
1728.079372,1,0,1800,0,10592.53719,0,12
1043.249828,1,281.25,1200,0,965.13244,0,9
2571.925816,1,1701.9,3000,464.9,684.951673,0,12
7760.5254,1,14332.92,16000,10588.97,2117.186083,0,11
61.644247,0.363636,490.6,18000,0,131.19619,1,11
1724.2041,1,8371.19,3800,4192.8,1805.370785,0.25,12
558.989996,0.818182,4552.44,5000,1234,173.931803,1,12
15.728894,0.272727,202,2000,202,43.909196,0,12
3808.073463,0.909091,6030.34,7000,2874.89,2068.25205,0.090909,12
28.394518,0.181818,379.3,2500,0,28.994494,0.181818,12
2515.968879,1,1877.24,8500,926.9,810.909841,0.083333,12
408.069031,1,3660.97,7500,3660.97,188.409994,0.666667,12
975.165854,1,2281.56,20000,2281.56,243.235999,0,12
879.190921,1,45.65,1200,45.65,439.870516,0.1,12
2331.38017,1,1919.66,6000,1310.9,609.161536,0,12
27.20711,0.818182,685.08,13000,220,66.969941,0.25,12
1418.254924,1,362.13,1200,0,15914.72154,0,12
331.586253,1,3703.36,7500,1653.98,195.370312,0.916667,12
10359.45471,1,12650,10500,12650,9170.428051,0,12
2144.477682,1,228.35,4000,228.35,507.937007,0,12
2927.082849,0.9,0,4000,0,1178.426048,0,10
654.747715,1,1969.24,12000,567.47,219.067764,0,12
1162.770552,1,533.36,1200,0,1395.576542,0,12
4094.433899,1,0,7500,0,1441.148962,0,12
278.142977,1,1901.94,4500,367,168.938924,0,12
5941.847384,1,0,7000,0,2166.204489,0,12
983.339069,1,5601.54,7500,3073.82,207.134142,0.166667,12
820.05973,1,162.56,1000,0,7281.645049,0,12
7025.757291,1,66.32,9000,66.32,2385.432813,0,12
1.411754,0.2,19.9,6500,0,48.782575,0.5,10
5656.069801,1,362.36,8000,362.36,2036.877611,0,8
2705.591995,1,818.02,3000,326.02,1002.627519,0.083333,12
235.294264,1,1286.2,4000,1286.2,218.00803,0,12
3472.806962,1,1800,6000,0,4093.868044,0,12
2892.138807,1,0,3000,0,1066.060177,0,12
145.973232,0.818182,1131.08,18000,0,481.452747,0.25,12
1943.792266,1,83.35,4000,0,276.463002,0,7
2119.537904,1,342.07,3000,270.07,894.910352,0,12
233.395491,0.818182,2025,6000,2025,118.312302,0.5,12
318.186198,1,3548.64,20000,2949.37,199.621137,1,12
448.190189,1,1687.29,11500,1687.29,261.032083,0.166667,12
908.354652,1,231.35,1000,0,930.115009,0,7
546.844163,1,2427.26,5000,1587.34,176.211823,0.333333,12
763.327047,1,579.28,1200,300,220.685812,0,12
1495.801569,1,420.03,6600,320.03,389.191998,0,12
7006.751866,1,328.92,10000,328.92,1400.681628,0,6
4414.952906,1,419.64,4200,0,24302.09819,0,12
255.052529,1,3267.03,6000,1439.07,173.710118,1,12
1167.045536,1,294.13,1500,65,266.50397,0,12
3063.017462,1,0,5500,0,891.059927,0,12
1546.216153,0.833333,0,3000,0,310.58347,0,6
999.392635,1,0,1500,0,301.346806,0.1,12
3386.99251,1,171.92,4500,171.92,912.269822,0,12
963.572006,1,2210.97,9500,1741.3,345.15359,0,12
454.580913,1,1229.57,2700,1229.57,192.979922,0,12
2572.508325,1,64,2800,64,3945.38539,0,12
2596.59993,1,0,3000,0,936.618592,0,12
13763.47358,1,9670.84,17500,6701.08,3039.137305,0.083333,12
1861.026633,1,7446.18,10000,6376.98,528.241518,0.333333,12
5422.456378,1,0,14000,0,1949.814235,0,12
838.616485,1,375.57,6000,375.57,179.42685,0,12
446.735142,1,5228.36,3000,2337.44,177.051156,0.454545,12
88.823762,1,291.65,8000,0,209.317582,0.083333,12
821.916526,0.857143,1386.4,1500,1386.4,154.555561,0,7
3714.539663,1,1307.16,5000,1307.16,1212.951385,0,12
7811.234174,1,0,16000,0,1831.024986,0,12
1024.761905,1,77.99,1200,77.99,303.743033,0,12
2386.932058,1,861.79,6000,181.81,634.388953,0.083333,12
15.492415,1,65,3000,65,67.643963,0,12
2643.876192,0.818182,798.34,4500,277,769.627647,0,12
4881.822347,1,0,8500,0,1208.463027,0,12
1855.212121,1,32.22,2000,32.22,695.503633,0,12
13774.74154,1,404.24,14500,0,3533.4648,0,12
251.151609,0.363636,0,1200,0,308.399887,0.333333,12
1355.180523,0.909091,8820.67,6500,2549.65,416.412205,0,12
6713.551391,1,7590.08,10000,7403.57,4676.633767,0,12
2398.26262,1,0,6000,0,879.041116,0,12
1433.857464,1,1613.74,1500,800.87,1854.077627,0,12
142.406825,1,1214.74,11000,574.33,180.400442,0.75,12
660.397749,1,776.89,1500,698.99,215.007957,0,12
4834.586867,1,0,5500,0,1582.515056,0,10
2571.284657,1,0,2750,0,883.249328,0,12
492.916599,1,4371.82,20000,2765.16,207.887409,0.583333,12
2752.146656,1,1648.53,6500,618.55,1342.185961,0,12
7715.659048,1,0,11500,0,2412.544026,0,12
0.25571,0.090909,24,1500,0,8.8426,0,12
95.865855,0.363636,1123.58,1500,1123.58,142.868781,0,12
1439.343061,0.909091,571.91,2100,571.91,756.220978,0,12
5603.045332,1,0,7500,0,2279.351491,0,12
1.691842,1,0,1500,0,8.56154,0,6
83.279345,1,1080.11,9000,0,178.115434,1,12
1157.168369,1,0,3000,0,326.316359,0,12
1560.533094,0.777778,749.57,6000,209.77,414.824247,0,9
1575.508838,0.875,0,2500,0,325.312921,0,8
1544.979869,1,880.19,1500,0,1104.152962,0,12
1350.286625,1,642.33,9000,642.33,344.973051,0,12
1261.488342,1,890.2,3000,890.2,330.87851,0,12
1274.851959,1,1798.24,1500,144.86,1732.955307,0,12
1646.715644,1,2720.68,5000,2580.19,357.591488,0,12
3121.267822,0.888889,4139.56,9000,4139.56,597.159149,0,9
3406.473855,1,1140,3650,0,2559.345,0,12
4006.206157,1,169.28,6000,0,988.712621,0,12
915.424422,0.857143,0,1200,0,247.205901,0,7
4193.283047,1,183.7,10500,183.7,1116.001393,0,12
10397.09989,1,0,13000,0,2818.707479,0,12
2830.364475,1,1412.76,5000,0,759.346966,0,12
5499.895765,1,0,6000,0,2703.217084,0,12
815.427615,1,1936.01,2000,1471.04,232.076866,0,12
756.041971,0.875,2486.1,4000,2052.75,1356.087629,0,8
5271.415483,1,0,6500,0,1321.46938,0,12
23.276656,0.636364,796.56,4000,0,102.895907,0.636364,12
5639.464394,1,717.18,7000,399.15,1540.175186,0,12
5308.90635,1,0,9500,0,1272.080547,0,12
62.209376,0.090909,782.88,3000,782.88,280.618072,0,12
2052.32561,1,0,2000,0,1501.874974,0,12
56.720267,0.818182,260,5500,260,92.072121,0,12
1121.068043,1,0,1200,0,351.184105,0,12
9470.18498,1,49.19,12000,0,2672.605531,0,12
2388.503738,1,4021.29,5000,2303.6,794.323892,0,12
1955.179305,1,503.45,10500,503.45,495.65428000000003,0,12
432.915949,1,4430.17,8500,3628.67,186.739077,1,12
2027.896903,1,933.5,3000,933.5,462.153221,0,12
1822.43199,1,177.23,2500,70.26,428.353499,0,12
1557.750089,1,283.6,5000,204.27,282.152847,0,8
3879.064446,1,9796.28,19000,9536.28,968.363741,0.333333,12
708.509086,1,2109.61,6500,1734.61,296.681069,0.181818,12
2748.60877,1,0,3000,0,1663.969183,0,12
4343.537475,1,1326.3,4500,1326.3,3414.220124,0,12
8646.143734,1,0,10000,0,3427.635445,0,12
90.445498,0.454545,0,3500,0,81.716644,0,12
298.592251,1,1804.09,7500,620.16,190.893951,0.181818,12
88.242406,0.636364,758.31,6000,0,83.041019,0.416667,12
14.731998,0.818182,121.5,4000,0,125.135021,0,11
5211.229218,1,0,5500,0,2092.29409,0,12
835.007085,0.75,90.39,1500,90.39,152.221816,0,8
1782.997768,0.909091,0,10000,0,517.595201,0,12
2435.823938,1,749.3,8500,393.5,541.51241,0,12
10.096031,1,184.92,4000,0,129.992635,0.545455,12
1524.409377,1,70,1500,0,1263.139657,0,12
1819.529197,1,219.26,2500,219.26,1223.335721,0,12
4.607593,0.181818,44.55,6000,44.55,88.028446,0,12
644.530629,1,268.68,1200,0,438.318992,0.166667,12
197.555397,1,1876.8,5000,0,163.663033,1,12
1716.622291,1,455.76,1700,36,1066.801936,0,12
26.680023,0.545455,520.5,4000,0,88.814191,0.454545,12
5359.980872,1,0,6000,0,12866.94167,0,12
772.54691,1,8519.02,17500,8003.21,270.774147,0.833333,12
83.477053,0.181818,0,3000,0,1791.729021,0.5,12
2654.816967,1,0,4000,0,1689.9359690000001,0,12
81.762162,0.909091,777.04,7500,521.46,162.763716,0,12
1773.445786,1,4504.25,8500,2986.66,561.333282,0,12
227.07351,1,2370.01,4200,1682.03,162.995748,0.833333,12
155.924331,0.818182,517.14,3000,460.57,131.403254,0,12
4767.644535,1,806,8000,481,2203.284474,0,12
2574.852985,1,578.66,9500,578.66,728.739114,0,11
3405.005439,1,8.4,10500,8.4,795.091125,0,12
3517.561446,1,173.69,5000,173.69,796.031998,0,12
1748.546186,1,74.98,1800,74.98,572.683934,0,12
4.503251,0.181818,60.24,4000,0,110.528523,0.5,12
2717.915641,1,1500,4600,1500,885.376298,0,12
1841.359829,1,2280.58,1800,0,1947.918485,0,12
1399.729932,1,0,3000,0,316.461916,0,12
2406.569238,1,0,2400,0,10774.73572,0,12
285.308422,0.181818,0,3000,0,572.390099,0,12
1011.110679,1,186.11,3000,61.11,227.160721,0,12
1358.890643,1,89.9,7000,28,409.65366,0,12
1392.773202,1,221.61,1700,221.61,294.377252,0,12
487.584965,0.727273,4768.27,2500,4768.27,149.493574,0.454545,11
1892.439622,1,86.7,2000,86.7,1069.925154,0,12
3957.419199,1,1162.63,7500,1021.67,1451.018556,0,12
920.968431,1,977.38,3350,615.99,266.850585,0,12
227.781773,1,1497.82,3500,690.57,183.964777,0.090909,12
4270.148411,0.888889,363,5500,363,2070.907379,0,9
4115.739163,1,0,8500,0,1313.531481,0,12
1375.845223,1,0,1500,0,736.789619,0,12
1300.593766,1,0,3000,0,396.635432,0,12
1304.357015,1,1488.8,2000,987.68,341.524735,0,12
1372.725482,1,992.25,4500,651.4,464.139521,0,12
938.177781,1,1288.42,1500,0,196.720403,0,12
129.3741,1,1102.72,4000,0,178.44023,0.833333,12
161.198861,1,536.68,1000,103,165.304588,0.090909,12
825.977042,1,0,2500,0,170.397605,0,12
3616.993845,0.888889,0,5500,0,1294.501736,0,9
8220.740014,1,5197.22,13000,4001.41,1287.324868,0.2,7
4438.521324,1,591.84,17000,109.16,1094.486286,0,11
2210.404961,1,1790.64,10500,1358.4,478.820544,0,12
2315.003636,1,0,3000,0,986.843214,0,12
62.596086,1,475,1500,0,170.451899,0.9,12
5280.649637,1,0,6000,0,1264.637138,0,12
170.907823,0.909091,1366.3,2000,1366.3,139.388035,0.4,12
1271.212003,0.909091,76.94,1500,76.94,277.714185,0,11
11083.32542,1,2126.7,15000,2026.7,2642.937347,0,12
10131.00055,1,0,14500,0,2592.311811,0,12
4419.30294,1,12551.95,17000,10901.24,1448.585054,0.416667,12
2173.621597,1,200,8000,200,502.765453,0,12
9901.685569,1,2190.95,11500,832.49,2849.235124,0,12
2320.309453,1,2896.05,13500,2209.21,559.284909,0,12
910.072514,1,18.05,1000,0,230.806229,0,12
268.493643,1,4917.48,13500,3300.1,78.898037,0.375,12
1827.200326,1,1325.27,4000,1161.66,531.303374,0,12
1029.66874,1,1448.59,1200,1229,1054.339431,0.083333,12
993.533549,1,851.68,1500,0,512.342306,0,12
3150.679884,1,0,3500,0,805.478131,0,12
11654.55492,1,463,12500,74,5148.045052,0,12
1076.029456,1,0,1200,0,363.517186,0,12
1444.365154,0.727273,780.14,9000,69.9,430.209133,0.285714,12
2767.545277,1,3480.24,12500,2767.28,1082.201074,0,12
1382.310939,1,0,1500,0,462.715637,0,12
716.017731,1,0,12000,0,267.035943,0,12
1890.397414,1,2493.67,3000,358,494.455132,0,12
44.910575,1,444.96,3000,0,170.607827,1,12
847.013195,0.833333,0,1200,0,196.261567,0,6
1843.308668,1,89.66,2000,89.66,397.759846,0,10
21.681508,1,299.04,7500,0,188.367946,0.916667,12
3558.685862,1,1036.19,7300,1036.19,1100.977131,0,12
14581.45914,1,0,18500,0,5433.759888,0,12
902.099225,0.818182,5080.85,8000,4674.21,258.715978,0,12
1081.065726,1,554.85,2100,262.4,382.716751,0,12
9255.143419,1,5153.28,11500,3352.28,9642.502512,0,12
228.909884,1,2617.85,1800,2426.43,143.208454,0.7,12
1486.051056,1,716.98,1600,217.06,1306.468855,0,12
337.317432,1,4193.91,3000,3076.01,210.035264,1,12
2643.39225,1,965.84,4300,737.79,627.391113,0,12
2903.779416,1,360.3,11500,112.61,662.40729,0,12
233.694622,1,1772.55,1200,1352.55,227.726516,0.083333,12
150.52492,1,1850.31,14000,1815.31,192.520664,0.636364,12
3066.86081,1,84.65,8000,0,711.596731,0,12
11.35774,0.555556,223.5,17500,175.5,95.228179,0,9
6366.085376,0.818182,407.86,12500,307.8,1746.966239,0,12
53.339006,1,315.48,1000,0,162.729509,0,12
1917.203534,1,0,2000,0,899.048237,0,12
361.588846,1,312.69,7500,312.69,167.467416,0,12
5878.663267,1,1230.08,6500,1000,2434.435407,0,12
7143.680599,1,0,13000,0,1927.887547,0,12
559.944819,0.818182,0,3000,0,242.677632,0.142857,12
1701.20332,1,302,2000,0,567.761469,0,12
993.662006,1,348.88,1200,348.88,255.439979,0,12
939.152528,1,3393.25,9000,3364.59,267.093439,0,12
7427.807223,1,205.89,9500,110,2364.114477,0,12
2746.923673,1,0,6500,0,622.503528,0,12
24.820164,0.727273,209,1500,0,153.048247,0.75,12
31.702357,0.181818,1051.52,4600,732.2,13.545097,0,12
1023.323593,1,253.37,1200,196.37,250.187987,0,12
2.957267,0.272727,202.72,4500,0,53.011601,0,12
1068.434064,1,27,1200,0,310.32899,0,12
6725.109914,1,6335.65,11000,912.12,2658.77669,0,12
515.135703,1,2457.48,7000,1272.5,177.692271,0.25,12
0.867528,0.272727,26.62,4500,0,8.745383,0.090909,12
542.051302,1,4896.9,2500,721.46,173.182819,1,12
1894.11023,1,678,2000,678,1111.413896,0,12
5980.58247,1,0,11000,0,1596.893256,0.083333,12
55.741802,0.818182,963.35,14000,300,142.613239,0.7,12
179.290727,1,2540.9,5000,1234.77,168.750901,1,12
634.825209,1,1478.36,1200,1343.45,336.282655,0,12
6002.618198,1,0,6500,0,1837.998855,0,12
1104.960744,1,45.65,1200,45.65,448.973668,0,12
851.278168,0.727273,0,3000,0,282.771821,0.111111,12
3122.171879,1,974.3,3000,712.3,2019.977973,0,12
1803.898764,1,562.01,1800,63.6,2411.664639,0,12
330.273411,1,53.8,2500,53.8,171.6492,0,12
1168.040482,0.909091,1113.1,6500,801.19,563.283083,0,12
4593.577983,1,0,5250,0,1558.017969,0,10
391.179957,0.909091,7363.38,4500,6965.06,889.95708,1,12
12358.32132,1,421.15,17000,0,2959.446172,0,12
95.645669,0.272727,566.43,9000,463.8,199.884984,0,12
2072.457624,1,17409.21,19500,11263.17,517.324081,0.333333,12
3215.307061,1,0,3500,0,1644.952704,0,12
2437.750644,0.9,1177.64,3000,1177.64,1000.843859,0,10
460.432607,1,1009.44,4000,858.48,221.145007,0,12
1895.695148,1,200,2000,200,3302.012395,0,12
51.161976,0.25,736.72,4500,736.72,54.443091,1,8
40.332553,0.545455,158.37,3000,0,72.792874,0,12
1462.280124,1,516,1500,0,1009.381645,0,12
1518.813947,1,2110.98,1700,1748.98,555.397214,0,10
1538.569369,1,3852.37,6000,2681.99,393.411779,0.272727,12
1084.291919,1,270,1200,270,229.778025,0,12
3908.10498,1,1238.12,6000,1159.3,870.610813,0,12
16.553858,0.272727,308.16,2500,308.16,28.242152,0,12
243.010712,0.363636,0,12000,0,58.778054,0,12
192.037218,0.909091,1000,1500,1000,157.31769,0.090909,12
1493.440295,1,0,1600,0,430.722903,0,12
853.34928,0.8,3209.14,10000,2795.14,255.098434,0,10
1295.446588,1,886.37,1800,886.37,493.349977,0,12
4890.470857,0.909091,0,7500,0,1278.064978,0,11
1905.101343,1,455.72,3000,0,701.949213,0,12
69.016286,0.909091,749.9,1500,0,152.188982,0.777778,11
2872.838687,1,555,3000,0,1680.543762,0,12
2437.73951,1,1093.93,2900,695.29,1049.416303,0,12
160.816558,1,1755.76,2500,1755.76,194.343579,0.916667,12
2802.369018,1,829.15,3000,0,634.196389,0,12
3108.393701,0.9,26582.34,28000,15158.9,586.029097,0.875,10
560.414016,1,99,1000,99,141.935936,0,12
2001.030926,1,1534.98,4000,1424.58,1313.87778,0,12
1216.893766,1,76.3,1200,76.3,7781.671432,0,12
343.966223,1,3927.12,5500,0,198.454649,0.333333,12
5573.146558,1,435.14,7000,435.14,1390.110596,0,12
1464.19148,1,367.94,1500,246.2,1546.605424,0,12
114.38833,1,182,1500,0,168.97377,0.083333,12
1355.312146,0.818182,1682.06,13000,1383.74,487.620635,0,12
357.62718,1,3070.45,18500,1864.11,169.763154,1,12
1368.288512,1,34,1600,0,530.3496,0,12
2870.08219,0.909091,490.21,6000,490.21,991.468328,0,11
1055.53207,1,170,1200,0,299.351881,0,12
3421.5478,1,36,3500,0,10849.43809,0,12
165.700863,1,1806.97,3500,132.81,163.30874,1,12
5317.783607,1,0,6500,0,1369.775906,0,12
1532.278572,1,2612.1,6500,1375.5,433.618672,0,12
1506.516549,1,1188.78,6500,179.56,369.901866,0.166667,12
195.804466,0.909091,0,1950,0,140.447701,0.1,12
2845.16043,0.727273,735.09,10500,652.94,888.901116,0,12
1268.352178,1,1533.28,1200,0,2639.29297,0,12
1250.394614,0.909091,443.99,3500,443.99,259.715939,0,11
9.503968,1,96.62,4500,0,92.217936,0.25,12
2285.068731,1,0,2500,0,1003.265207,0,12
2928.756699,1,160.92,3000,0,1098.479834,0,12
1460.178578,1,937.96,1500,100,1320.855292,0,12
