nonViolPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
3452.56,48622,2.44,3.14,95.46,0.77,1.1,12.25,25.19,12.04,15.4,48622,100,29987,72.01,0.43,46.72,33.58,10.54,22,38005,15426,15733,9574,7370,10373,6434,4673,9.74,6.67,21.94,19.21,7.56,57.89,21.22,25.27,11.1,28.37,9.77,31.08,12.28,11.11,2.98,70,68.89,77.11,81.33,54.95,65.54,1146,2.96,2037,7.56,13.89,16.64,19.44,0.32,0.58,0.7,0.81,92.3,0.81,3.49,2.32,2.41,2.63,2.08,65.07,0.86,44.88,3,1356,93.63,59.56,3.1,38.05,1940,3.56,0.28,88200,111100,140900,52700,275,388,469,194,461,26.6,20.8,13.1,22,0,4.19,73.33,57.91,88.1,90.76,42.2,1152.3,3.13,0
6798.44,17336,2.28,38.74,59.91,0.89,1.07,11.49,25.7,12,13.52,17336,100,26803,72.73,0.41,43.49,29.96,7.1,15.61,34744,16075,21248,7676,9817,38088,15987,3004,17.87,7.97,20.56,40.51,5.77,61.98,8.36,38.42,8.96,43.45,13.3,37.94,17.13,15.55,3.02,54.13,46.3,68.84,47.42,65.39,69.01,1080,8.94,377,15.65,34.22,40.32,41.11,0.34,0.74,0.88,0.89,96.09,0.47,5.71,3.01,2.21,2.37,2.03,56.55,3.22,58.15,2,613,92.55,52.66,11.91,48.12,1950,4.57,1.03,65700,98100,137900,72200,288,375,464,176,439,27.8,23.1,14.8,9,0,2.17,60.23,48.01,70.6,85.6,4.3,4024.1,13.53,6.95
5460.57,12929,2.48,0.56,98.14,0.63,1.4,13.91,26.73,13.15,14.94,0,0,22955,67.68,0.48,35.85,32.32,14.04,20.19,30546,11331,11417,17670,3316,3410,4273,2078,16.3,8.95,28.49,12.42,10.35,53.06,25.87,22.49,20.76,21.43,11.18,29.06,14.66,13.08,3.07,65.43,64.63,67.32,68.02,51.62,60.18,227,2.01,334,6.29,7.78,19.76,37.43,0.16,0.2,0.51,0.97,94.11,0.72,5.04,3.32,2.46,2.61,2.29,55.51,1.82,46.22,3,328,94.08,52.28,1.22,37.5,1943,6.64,0.47,46600,59800,74800,28200,233,302,372,139,375,27.9,17.2,13.3,0,1,2.58,87.18,51.65,86.83,94.91,3.9,3318.2,2.15,0
5180.87,10968,2.61,1.07,96.7,0.82,2.84,13.42,27.01,12.17,12.49,0,0,29978,80.25,1.33,42.3,29.61,4.5,13.43,35328,14633,14853,9787,11013,6831,10904,943,8.77,8.12,23.7,17.85,3.47,65.28,38.62,17.61,23.15,22.09,9.28,24.41,13.57,11.6,3.11,76.22,75.11,79.9,79.25,61.41,70.86,234,2.53,239,11.3,35.15,35.15,48.12,0.25,0.77,0.77,1.05,95.17,0.86,5.14,3.64,2.55,2.71,2.25,68.82,2.64,46.31,3,291,93.53,64.75,0.69,26.46,1956,7.49,0.51,41800,56700,83100,41300,233,301,364,131,401,24.2,17.1,12.5,21,0,2.18,69.04,51.7,84.47,92.01,9.8,1122.4,0.35,0
2903.31,33687,2.43,1.68,96.72,1.23,1.06,10.5,24.43,11.32,16.51,0,0,35230,76.35,0.38,49.96,32.49,4.53,20.61,43081,16407,16551,11103,16572,13207,10797,1734,5.24,12.83,27.5,15.67,5.1,64.44,28.28,23.07,17.21,24.25,8.5,28.89,11.14,9.89,2.95,78.13,77.27,86.55,82.38,65.88,75.55,476,1.98,2282,5.7,7.62,13.45,18.93,0.39,0.52,0.91,1.28,88.91,1.26,2.63,1.76,2.38,2.58,2.04,67.93,1.04,53.55,2,1278,91.57,62.7,0.47,63.62,1954,1.92,0.52,118600,141700,169300,50700,308,428,522,214,511,24.6,24.2,14,5,0,6.77,73.23,57.8,87.32,92.62,41.2,817.2,0.77,0
4181.35,18893,2.69,5.25,93.64,0.47,1.09,14.39,26.78,11.9,6.96,18893,100,36698,88.53,1.24,42.65,17.78,2.53,16.71,39659,15325,15620,11853,8805,13568,8764,801,4.25,2.56,12.78,23.47,3.55,72.16,12.59,23.61,10.93,28.07,8.49,21.25,12.69,10.67,3.05,82.64,80.91,89.43,85.96,71.97,77.53,51,0.41,263,5.32,5.32,14.45,21.67,0.07,0.07,0.2,0.3,97.16,0.45,2.2,1.77,2.68,2.78,2.43,75.63,1.31,28.3,3,357,95.16,73.13,2.52,33.89,1976,2.09,0.09,55900,70100,90400,34500,275,339,414,139,463,21.7,18.6,11.5,6,0,1.39,61.69,50.98,79.25,86.66,12.1,1558.8,0.53,0
4055.56,45895,2.72,1.81,93.64,1.64,5.84,14.05,28.28,13.04,6.44,45895,100,38354,87.84,1.02,41.17,14.55,1.66,10.75,42677,15912,16174,10480,9722,15330,12477,2305,5.05,3.28,13.58,22.02,4.38,74.29,17.12,17.06,10.57,28.47,9.48,23.18,13.94,11.78,3.11,80.6,78.62,89.67,83.38,69.9,74.96,337,1.13,1536,12.04,22.72,41.21,57.94,0.4,0.76,1.38,1.94,92.81,0.97,3.35,2.59,2.71,2.88,2.42,66.67,2.85,33.84,3,1220,93.27,62.76,1.15,25.49,1978,2.91,0.14,65500,82500,100700,35200,334,400,484,150,478,24,21.9,12.3,0,0,3.35,60.33,43.89,78.02,88.11,18.9,2430.4,0.08,0
8407.3,328123,2.4,30.65,64.75,0.99,4.92,14.22,29.24,15.1,13.29,328123,100,18482,66.5,0.45,32.46,30.98,18.69,17.32,23887,10445,12025,7727,7533,10150,5442,81601,25.62,12.42,32.71,16.05,11.58,51.28,16.18,31.37,16.9,23.38,11.35,43.67,14.3,12.96,3.07,49.18,47.75,55.85,51.55,51.28,60.14,26762,10.52,14741,14.14,18.49,24.04,28.08,0.64,0.83,1.08,1.26,87.64,1.91,5.41,3.18,2.33,2.57,2.15,47.48,2.14,45.13,3,15535,89.78,43.14,11.36,51.63,1939,9.08,0.52,32100,46700,68200,36100,194,255,327,133,352,31.8,17.9,14.2,284,5,4.49,76.12,55.86,89.84,94.33,42.1,7798.2,13.43,3.2
4174.62,66072,2.59,3.64,82.76,6.32,24.12,11.09,27.2,12.24,10.46,66072,100,42962,81.45,0.5,49.19,21.07,5.3,14.76,49851,20292,21670,12013,10809,19598,9950,5328,8.3,8.12,18.45,27.09,3.82,69.14,16.31,21.5,10.24,29.66,11.56,35,15.3,13.43,3.08,72.39,69.83,83.7,74.85,70.99,73.54,1394,3.48,15722,18.78,29.78,41.39,51.48,4.47,7.09,9.85,12.25,69.2,7.86,7.25,4.67,2.52,2.54,2.51,51.04,10.47,61.71,2,1354,94.96,50.78,0.59,15.81,1961,1.85,0.58,274700,349500,442200,167500,558,670,883,325,728,28.6,28.2,12,91,125,23.8,50.11,46.52,77.2,88.9,19.7,3349.1,3.85,0
5011.39,11739,2.82,0.94,97.5,0.74,0.79,14.27,29.74,13.76,7.71,0,0,37783,83.51,1.8,46.18,21.53,4.82,11.2,42062,15018,15056,3581,39821,3186,15101,578,5.08,8.37,18.38,12,4.65,71.72,26.93,18.24,19.8,21.71,8.05,30.43,10.08,9.1,3.2,80.14,80.64,88.58,86.74,74.2,81.34,307,3.19,62,0,0,0,41.94,0,0,0,0.22,96.98,0.49,4.02,2.98,2.74,3,2.12,77.37,2.11,39.06,3,177,95.92,70.67,0.56,33.9,1972,1.03,0.48,73100,86200,98600,25500,354,445,498,144,487,23.7,22.4,12.1,0,0,0.53,79.72,52.94,75.59,93.54,27.4,428.6,0.59,0
2100.26,10030,2.55,0.15,99.63,0.11,0.47,12.15,26,11.78,13.46,0,0,31061,78.17,1.1,57.02,27.45,2.71,7.94,37475,15128,15123,22625,0,0,14144,575,5.87,14.96,25.05,16.09,2.36,69.68,40.01,18.27,22.73,22.86,6.81,27.53,8.93,7.92,3.07,82.45,82.17,94.36,85.66,83.78,84.05,52,0.59,36,0,13.89,13.89,13.89,0,0.05,0.05,0.05,96.13,0.24,3.59,2.49,2.48,2.69,2,75.14,0.84,39.16,3,225,94.59,69.19,0.44,37.33,1964,2.03,0.77,44600,60000,83700,39100,209,266,319,110,332,18.4,16.1,11.8,0,0,0.36,85.06,61.29,85.38,93.98,8.6,1162.5,0.58,0
6709.88,84298,2.65,18.45,76.37,0.54,8.13,13.53,26.95,12.08,11.63,84298,100,26540,75,0.36,43.85,29.86,11.71,19.27,31846,11858,13467,6604,7608,10474,6486,13136,15.86,10.14,28.02,14.85,7.63,60.31,33.81,20.83,21.38,21.14,10.6,31.54,14.33,12.6,3.17,61.87,58.25,64.49,64.62,63.97,70.85,4936,7.24,3180,7.83,14.53,18.02,21.32,0.3,0.55,0.68,0.8,91.07,1.34,5.87,4.12,2.62,2.73,2.45,62.2,3.23,47.58,3,1389,95.81,59.62,6.26,38.66,1945,5.27,0.3,42300,52300,65200,22900,244,307,374,130,383,27.2,18.2,13.1,17,5,3.77,71.17,57.15,89.22,92.69,16,5270.5,3.41,5.94
3457.98,26609,3.03,1.08,89.25,9.32,1.86,12.59,21.76,11.25,12.56,26609,100,74401,87.19,0.64,70.16,25.03,2.27,16.15,79030,34160,35558,14240,1527,22885,21555,361,1.36,3.61,9.13,52.54,2.55,68.42,11.94,31.6,4.11,45.82,2.72,27.06,4.93,3.87,3.23,90.79,89.2,97.64,91.04,54.53,66.83,85,0.43,4102,9.17,14.65,21.14,30.77,1.41,2.26,3.26,4.74,81.01,2.72,3.95,3.53,3.02,3.01,3.19,94.72,0.93,7.34,3,121,98.64,95.01,0,31.4,1958,0,0.36,198400,245300,349700,151300,747,1001,1001,254,1001,24.6,20.9,13.1,0,0,15.42,56.01,72.64,86.16,91.96,14.4,1850.4,6.69,0
4012.32,99405,2.53,0.73,96.82,0.68,0.57,13.7,29.2,13.92,10.29,99405,100,27123,81.64,2.15,44.67,23.84,4.79,12.73,34144,13574,13840,7414,4274,6405,5754,8205,8.61,7.94,16.75,22.72,3,71.01,12.88,25.6,12.99,25.28,9.77,29.13,11.49,10.68,3.03,76.25,75.91,85.01,80.91,79.56,82.97,1239,1.7,1680,21.43,27.5,33.99,45.48,0.36,0.46,0.57,0.77,95.97,0.7,3.49,2.26,2.42,2.74,1.97,66.14,1.59,52.48,2,1741,95.76,58.45,1.67,26.13,1965,3.4,0.23,46000,59000,78100,32100,256,336,407,151,380,24.7,20,12.6,107,18,1.69,65.17,47.84,76.45,85.5,44.9,2213.7,0.56,2.99
1975.16,20526,3,0.42,98.11,1.14,0.97,15.71,24.16,12.75,7.98,15808,77.01,59834,86.33,0.9,60.09,20.78,1.58,15.02,64144,24583,24794,21440,17665,13678,11840,465,2.3,3.35,9.61,40.97,4.36,65.98,13.7,28.31,5.79,44.05,5.18,26.79,7.61,6.45,3.32,88.78,88.01,92.59,84.43,46.58,62.67,80,0.57,711,2.95,7.45,9.85,10.69,0.1,0.26,0.34,0.37,94.73,0.41,4.46,3.65,2.96,3.16,2.05,87.02,0.55,20.19,3,268,96.23,81.31,1.49,42.91,1974,0.47,0,154800,198000,261800,107000,538,655,1001,463,804,26.6,23.1,13.2,0,0,3.46,47.1,61.42,79.86,89.29,40.7,503.9,2.02,0
3048.63,20971,2.53,2.68,94.71,2.08,0.97,10.3,21.26,9.55,14.84,20971,100,46212,80.31,1.34,63.97,28.78,2.53,18,53689,23105,23429,16942,20319,18746,16151,864,4.26,2.6,7.23,41.98,2.91,67.08,16.01,32.89,5.85,46.11,6.86,26.4,9.73,8.39,2.89,84.17,81.39,93.19,74.98,75.75,80.85,74,0.48,1128,13.39,19.24,22.07,29.61,0.72,1.03,1.19,1.59,93.08,0.81,2.44,1.76,2.45,2.6,1.84,85.54,0.83,33.13,3,259,96.96,80.73,1.54,35.14,1963,0.33,0.06,87100,109100,141900,54800,386,486,639,253,522,25.7,18.3,11.7,40,0,5.38,66.02,61.61,86.72,91.95,10.6,1979.1,3.91,0
2802.7,22935,3.35,1.16,96.55,1.14,1.84,15.96,27.33,11.34,2.39,22464,97.95,46027,93.31,1.22,49.19,10.18,3.65,9.22,47153,14564,14791,5648,4246,9320,9948,601,2.63,1.67,7.65,19.13,4.23,77.74,25.11,19.3,14.79,23.42,5,24.01,7.61,6.3,3.51,87.46,85.75,91.92,88.88,69.56,78.57,158,0.99,332,3.92,14.76,16.87,18.67,0.06,0.21,0.24,0.27,96.74,0.46,5.51,5.02,3.35,3.36,3.18,93.8,1.31,16.03,3,249,96.5,93.48,1.61,12.05,1973,0.31,0,75300,87100,98800,23500,498,544,613,115,610,28.3,21.4,11.2,0,0,1.45,72.83,60.94,76.8,93.48,35.2,651.7,1.86,0
7839.24,10864,2.68,49.25,50.28,0.19,0.31,15.15,26.11,12.58,15.52,0,0,17811,68.96,1.1,24.68,34.21,16.07,11.1,23310,9041,13259,4683,9168,0,10599,2647,25.07,21.83,44.05,14.28,11.23,50.43,26.71,20,24.41,20.54,9.81,29.96,13.8,12.09,3.22,55.7,47.61,67.92,66.5,73.02,72.61,855,8.47,29,0,0,0,0,0,0,0,0,97.41,0.78,6.96,4.86,2.61,2.57,2.67,59.88,5.84,42.29,3,325,92.58,60.83,2.77,44.31,1963,10.94,1.07,34400,46700,66100,31700,103,170,243,140,283,25.3,19.2,14.1,0,0,0.27,86.52,56.73,84.28,93.9,6.1,1783.3,0,0
4994.55,29809,2.61,29,69.88,0.6,0.88,14.42,26.71,12.98,13.12,0,0,21352,73.6,1.77,29.58,29,11.34,16.59,26083,10440,12276,5863,19254,8377,8370,6207,21.77,15.95,30.6,13.39,9.38,55.06,21.86,23.9,17.68,22.49,10.48,27.98,16.11,13.58,3.04,63.19,56.13,74.54,59.42,64.33,68.78,1829,7.24,468,20.09,26.92,31.84,35.26,0.32,0.42,0.5,0.55,96.92,0.33,4.55,3.23,2.5,2.51,2.5,57.35,3.45,46.71,3,834,93.18,57.29,5.76,38.49,1965,8.78,0.34,31100,43500,63300,32200,152,227,300,148,305,24.1,18.1,12.4,9,0,1.57,72.49,49.51,81.24,87,21.1,1415.4,0.05,0
4301.26,11038,2.71,39.8,57.15,0.47,4.98,14.4,27.4,12.96,13.97,11038,100,24887,70.48,0,29.28,32.69,11.79,22.73,29013,10570,12938,7544,6448,8008,7335,2005,18.19,9.82,32.4,10,6.87,55.49,20.93,29.34,18.2,14.86,10.39,40.58,14.87,12.89,3.28,49.04,42.71,58.04,47.54,56.46,67.78,1318,13.77,315,5.08,21.59,43.49,48.89,0.14,0.62,1.24,1.4,90.82,2.52,8.45,5.84,2.68,2.85,2.5,54.04,3.46,38.83,3,313,92.87,50.74,19.81,54.95,1939,6.42,0.25,49700,67300,86600,36900,226,359,461,235,435,28.1,23.3,14.5,60,0,2.85,82.53,59.46,91.36,94.97,1.9,5750.2,4.79,0
4642.41,12687,2.51,1.35,95.71,0.34,7.87,11.8,21.53,9.88,20.52,0,0,18423,62.23,0.72,39.3,40.98,7.98,21.74,23507,10166,10305,6427,9509,6628,5438,2203,18.95,11.46,25.18,13.7,9.17,43.99,9.09,26.44,10.48,25.79,13.88,21.76,14.14,14.02,2.86,69.97,66.06,79.56,82.05,64.22,73.12,86,0.72,249,5.62,17.67,17.67,17.67,0.11,0.35,0.35,0.35,95.24,0.38,3.7,2.39,2.26,2.32,2.14,67.45,1.88,53.32,2,550,90.19,65.61,1.27,39.27,1961,8.98,0.37,43200,55800,70600,27400,187,259,335,148,321,28.4,20.1,13.3,7,0,1.95,48.48,46.79,72.98,88.25,8.2,1554,0,0
9522.57,139426,2.54,14.97,81.13,1.54,4.19,13.31,26.51,12.69,12.83,139426,100,28282,75.6,0.62,41.48,28,8.61,13.93,34985,14109,15383,8351,9060,11982,7918,18127,13.35,8.89,25.24,18.72,6.11,61.04,31.93,21.56,18.66,24.86,11.15,29.78,14.27,12.82,3.06,66.76,63.79,69.32,72.37,60.04,68.72,6198,5.7,6786,13.87,19.27,26.02,32.52,0.67,0.94,1.27,1.58,91.16,1.52,4.62,3.1,2.47,2.65,2.2,64.07,2.56,50.02,2,3307,94.31,59.63,10.07,39.58,1955,5.67,0.32,41500,56300,75300,33800,217,291,362,145,367,24.6,17.5,13.1,340,1,4.87,66.11,52.83,85.56,91.73,46.6,2992.2,1.55,0
13735.28,19082,2.94,5.16,76.11,0.81,34.49,15.47,27.54,13.12,9.89,0,0,25926,78.1,1.75,29.06,25.13,10.09,12.48,28639,11388,12702,6402,4717,21943,7341,3274,17.44,14.88,28.01,14.24,7.9,60.92,18.97,23.35,18.66,22.98,11.1,26.92,15.05,13.16,3.38,69.39,62.65,67.26,79.21,60.09,67.99,692,4.18,911,8.23,16.47,23.38,31.94,0.39,0.79,1.12,1.52,74.44,3.01,9.1,6.82,2.89,2.96,2.78,63.98,9.04,50.5,2,909,87.72,62.48,2.42,25.3,1975,10.95,0.18,47500,64400,83300,35800,254,329,395,141,402,27.1,20.6,14,43,38,4.77,44.56,42.47,73.93,80.08,22.6,845.4,0.71,0
3849.97,30897,2.88,3,83.04,7.18,18.37,14.75,25.22,12.82,11.14,30897,100,46587,79.85,0.74,45.58,25.8,4.92,16.71,53431,18622,19413,15505,13318,17107,14102,1335,4.42,4.66,15.42,27.15,3.94,65.75,16.49,26.17,9.97,34.51,7.58,27.61,10.89,9.32,3.25,82.64,79.22,90.65,81.33,64.7,71.9,304,1.4,3660,6.94,12.92,20.9,30.05,0.82,1.53,2.48,3.56,80.98,2.32,6.37,4.88,2.82,2.89,2.62,76.75,5,41.33,3,373,96.64,74.99,2.95,24.4,1973,0.79,0.2,193500,255400,332200,138700,482,614,723,241,675,27.5,26.5,12.4,0,0,11.85,53.69,50.17,87.22,93.99,8.1,3827.7,1.75,0
8622.72,40822,2.7,25.14,67.1,1.15,15.94,15.24,26.94,12.93,10.48,40270,98.65,26144,78.25,0.64,30.37,25.88,6.68,16.27,30689,11794,13450,8125,11030,12073,8838,6776,16.76,11.39,28.58,9.87,8.15,57.94,20.74,25.04,14.91,20.26,13.58,25.59,16.5,15.11,3.18,67.56,62.14,72.75,73.54,58.12,64.79,1119,3.4,1398,10.59,24.32,30.4,39.48,0.36,0.83,1.04,1.35,87,1.66,5.8,4.28,2.68,2.8,2.49,64.61,5.78,47.92,3,1566,90.61,61.89,11.05,51.92,1963,8.37,0.35,37000,50300,67800,30800,236,296,362,126,365,24.8,17.6,13.1,0,13,3.42,72.96,56.97,88.09,94.84,64.3,634.4,0.09,0
1537.58,10325,2.55,0.83,96.39,1.8,2.32,10.97,25.44,11.11,11.5,10325,100,43253,82.29,1.5,50.42,25.36,3.69,15.9,50874,19202,19306,27745,2431,14503,15339,574,5.57,4.25,13.74,28.47,5.92,69.63,33.13,21.16,8.97,34.05,7.49,32.8,10.65,9.12,3.06,79.22,77.57,89.59,64.42,65.17,73.17,86,1.22,664,9.19,14.91,18.22,29.67,0.59,0.96,1.17,1.91,90.9,1.29,4.08,2.81,2.55,2.72,2.23,69.26,1.36,37.83,3,160,96.2,64.85,0,33.12,1954,0.79,0,144300,166700,192100,47800,370,547,721,351,631,24.3,22.4,15.7,0,0,6.43,71.7,57.29,85.97,90.44,5.4,1902.6,1.47,0
3136.19,11257,2.64,0.24,97.49,0.87,1.43,14.09,26.45,12.36,12.63,0,0,24604,77.48,0.79,39.1,28.78,5.38,13.16,30150,12073,12190,12000,8103,8328,10621,1022,9.23,9.38,23.53,12.43,3.63,62.69,18.43,14.92,22.62,19.75,9.9,21.21,14.25,12.21,3.06,77.51,74.98,85.75,76.53,64.82,74.78,80,0.84,131,9.16,19.08,37.4,41.22,0.11,0.22,0.44,0.48,96.96,0.82,4.64,3.45,2.59,2.66,2.47,68.4,3.35,39.47,3,216,95.18,66.76,4.17,44.91,1974,8.98,0.09,40800,53900,72200,31400,240,285,339,99,377,25.4,20.5,12.1,0,0,1.16,41.88,42.61,72.06,77.89,15.2,741.8,0.43,0
5227.99,85571,2.49,2.24,77.75,2.33,31.46,11.83,28.99,14.97,13.5,85571,100,33667,75.02,1.26,48.54,27.32,6.01,14.9,40912,18934,21781,11372,12656,15436,8412,10588,12.68,10.13,20.9,33.12,4.6,65.45,11.42,27.61,8.46,31.04,11.21,40.82,15.94,13.64,3.04,69.29,63.88,81.66,71.12,62.21,68.78,1962,3.72,19281,22.05,32.7,42.22,51.44,4.97,7.37,9.51,11.59,69.74,9.09,9.23,5.22,2.41,2.5,2.35,43.68,10.61,67.49,2,1878,94.82,42.17,0.53,17.52,1959,2.54,0.81,267500,346900,468300,200800,532,670,897,365,715,31.9,27.9,11.1,314,46,22.53,42.42,41.54,74.17,85.6,19.6,4371.2,3.95,3.62
4152.3,14116,2.16,1.54,96.24,1.62,1.64,9.83,23.8,10.06,15,14116,100,34417,76.85,0.93,63.93,28.28,2.39,13.13,49429,22615,22917,9592,10710,19128,13255,875,6.31,3.24,8.19,53.98,2.78,66.26,11.26,43.3,3.81,53.79,7.71,32.53,12.53,10.48,2.92,79.17,81.55,93.27,79.62,62.68,72.12,103,1.1,1003,23.23,25.12,28.51,34.4,1.65,1.79,2.03,2.44,89.56,1.34,2.95,1.56,2.12,2.61,1.69,58.06,0.54,57.04,2,161,97.6,47.19,0,28.57,1939,0.24,0.21,88200,113000,154300,66100,384,450,590,206,495,25.2,20.5,13.2,0,0,7.11,62.25,47.96,79.53,88.71,1.7,8505.7,6.03,0
4634.69,35943,2.67,0.97,96.59,1.52,2.32,11.41,28.83,13.08,11.5,35943,100,42679,84.2,0.53,50.23,25.92,4.62,17.83,50428,18155,18308,16332,7697,16512,11780,1822,5.1,4.27,13.63,23.73,5.7,70.37,16.56,25.83,9.87,31.19,6.8,36.93,9.47,8.19,3.23,77.78,76.35,84.52,83.69,60.84,70.13,382,1.46,2183,11.31,15.16,19.79,24.92,0.69,0.92,1.2,1.51,90.82,1.05,6.21,4.29,2.65,2.97,2.15,68.44,1.58,44.98,3,620,95.6,61.1,2.26,30.32,1956,0.76,0.26,151100,172600,198200,47100,514,651,768,254,710,24,22,12.6,0,0,6.07,81.77,63.18,88.94,93.35,13.1,2735.6,3.86,0
5965.75,286215,2.54,7.16,85.63,2.46,9.3,13.94,29,13.68,8.28,285211,99.67,28539,83.02,0.8,44.79,18.7,5.45,17.65,33620,13975,14758,9881,10548,8236,8704,30995,11.05,3.73,12.38,26.69,6.73,65.79,15.86,25.53,10.16,30.72,11.2,27.09,15.71,13.53,3.05,74.43,72.43,82.36,75.17,59.23,67.91,4471,2.29,13495,12.58,18.75,26.39,31.88,0.59,0.88,1.24,1.5,90.83,0.9,3.85,2.63,2.5,2.66,2.3,58.29,2.92,46.72,3,13794,89.08,54.72,1.28,35.47,1973,4.06,0.17,64300,81500,102300,38000,285,358,447,162,412,25.9,22.4,12.2,273,24,4.72,29.51,39.09,66.46,71.5,140.9,2032,1.32,0
3451.9,11224,2.6,2.35,97.3,0.19,0.49,13.02,22.72,11.14,14.95,6463,57.58,25615,69.18,1,44.51,36.98,7.65,26.3,30227,11587,11671,9055,8571,0,8723,1214,10.86,7.83,22.71,13.11,10.57,50.13,17.49,21.34,16.78,23.2,6.92,24.34,8.35,7.67,3.01,81.29,77.92,90.54,91.45,58,60.84,65,0.71,80,0,0,0,0,0,0,0,0,95.79,0.34,2.66,2.06,2.6,2.64,2.39,84.78,0.93,40.03,3,299,93.53,83.44,4.01,64.88,1960,0.86,0.32,37200,56200,79200,42000,136,222,305,169,351,21.2,17.3,12.1,0,0,0.71,91.42,73.28,85.35,97.39,33.3,336.8,0.97,0
4682.21,40148,2.56,12.83,84.25,1.93,2.11,12.65,30.3,14.37,10.35,40148,100,34891,83.13,0.35,41.44,20.6,5.18,14.88,40116,15410,16303,10220,9253,13073,12388,3056,7.96,8.66,22.1,24.05,3.17,70.74,11.27,24.34,10.25,27.04,11.75,30.17,14.55,13.27,3.03,71.07,68.27,83.39,73.25,67.76,74.01,1234,4.82,1312,34.83,40.55,47.26,54.27,1.14,1.33,1.54,1.77,94.65,0.86,3.82,2.43,2.45,2.58,2.35,47.83,2.12,46.93,3,940,94.34,45.5,1.28,21.91,1972,5.17,0.43,89000,113400,143200,54200,395,517,597,202,582,25.5,22.1,13,43,7,3.27,53.06,38.81,67.42,77.92,18.8,2130.4,2.28,0
2841.69,10434,2.99,0.73,94.12,0.42,2.42,16.92,28.61,12.86,4.48,10434,100,36512,88.73,1.65,41.06,11.68,3.1,13.16,39622,12784,13062,8374,9161,972,7957,399,3.86,4.25,16.93,13.02,4.37,72.18,15.12,19.35,11.31,21.85,7.53,21.31,10.94,9.28,3.26,83.52,81.81,95.31,89.06,70.54,76.22,5,0.07,65,7.69,7.69,18.46,18.46,0.05,0.05,0.12,0.12,97.77,0.08,3.84,3.26,2.97,3.01,2.82,78.83,2.49,19.35,3,291,92.31,77.72,1.72,54.3,1978,1.72,0.32,42000,55200,73000,31000,266,333,409,143,467,21.7,19,12.2,0,0,0.62,59.72,51.11,67.1,87.98,12.4,839,0,0
1832.19,11712,2.38,5.16,93.4,1.12,0.92,10.37,24.64,11.01,15.54,11712,100,35795,77,1.27,55.57,32.79,4.26,20.27,44171,17626,17914,15210,39000,9352,7032,397,3.39,3.44,12.09,30.06,3.84,66.79,13.18,31.42,7.74,35.32,7.7,31.53,10.38,9.18,3.08,81.37,81.12,93.58,88.35,64.44,72.49,133,1.61,549,11.11,14.39,16.76,21.49,0.52,0.67,0.79,1.01,93.68,0.62,4.93,3.07,2.38,2.75,1.71,74.42,0.87,41.43,3,198,96.13,64.33,2.02,26.26,1939,1.61,1.23,85200,106500,128900,43700,390,469,550,160,535,25.9,22.3,15.4,0,0,4.69,79.28,61.84,84.57,94.37,1.2,9600,15.85,0
